user|time|tweet|latitude|longitude
Thaiaraujo20|Mon Mar 30 21:44:58 +0000 2015|Eu sou uma das pessoas mais bacanas da semana no #badoo! http://t.co/31EiOQH33S http://t.co/qOzLt3TgwP||
manvailler_|Mon Mar 30 21:44:58 +0000 2015|RT @Nirvanizando: vai passar agentes da shield na globo agentes da shield, eu nao consigo falar em pt sou bugada||
br_green_heart|Mon Mar 30 21:44:56 +0000 2015|RT @stelles_13: #PT #Dilma13 http://t.co/3yTXRlWESn Trabalhadores debatem pauta das proximas manifestacoes||
eliana_SFC|Mon Mar 30 21:44:56 +0000 2015|RT @sara1953: https://t.co/aMQ5vqvHxH, BOLSONARO TEM RAZAO PT ACABOU COM AS ESCOLAS TB!||
carlitos_m_pt|Mon Mar 30 21:44:55 +0000 2015|Encontrei este SATA.... O que faco com esta merda? http://t.co/msFky5cRcO||
cosme_wilson|Mon Mar 30 21:44:55 +0000 2015|"RT @letraslimitadas: Ate nos estadios o PT e zoado! ""@oscaramarilio: http://t.co/wuwqTyiIBy"""||
mm_pt_estupido|Mon Mar 30 21:44:54 +0000 2015|RT @tchunabby: melhor do que tu procuras e quem tu tropecas||
Enidepaula|Mon Mar 30 21:44:53 +0000 2015|RT @midiasemmascara: Voce quer financiar as campanhas eleitorais do PT, PCdoB, PCB, PSOL, PSTU e PCO?, por @percivalpuggina - http://t.co/F...||
wordswithsoul|Mon Mar 30 21:44:53 +0000 2015|Estou a ler... #188 http://t.co/QFsdCQVVzQ||
guia_viagens|Mon Mar 30 21:44:51 +0000 2015|Lisboa ja faz parte do Monopoly http://t.co/3IChh65DLp||
maisfutebol|Mon Mar 30 21:44:51 +0000 2015|Lopetegui explica a rotatividade http://t.co/MnhLPzRgTk||
jose_redes|Mon Mar 30 21:44:50 +0000 2015|ALERTA! A Igreja Catolica Esta Instrumentalizada Pelo PT: https://t.co/WDrFF5g2Cl via @YouTube||
Thaiaraujo20|Mon Mar 30 21:44:48 +0000 2015|Qualquer hora! Estou a fim de bate-papo a qualquer hora no #badoo! http://t.co/nkBmt0PEME http://t.co/bL30E6NoaW||
BrasilUrgente8|Mon Mar 30 21:44:47 +0000 2015|pessoas inocentes sao assassinada em todo Brasil a todo instantes, pelos bandidos de menoridade, e os canalhas do PT sao contra a reducao.||
IviGlian|Mon Mar 30 21:44:45 +0000 2015|RT @Ca_Moredi: Na Venezuela o povo continua se manifestando e sendo massacrado pela violenta repressao do amigo do PT  https://t.co/5fn3o1Y...||
boaventura2020|Mon Mar 30 21:44:44 +0000 2015|Vemprarua agora quer impeachment. O motivo? A tentativa de evitar a quebra de empresas http://t.co/jyqJ8NeCJ1||
angelimdenilzeq|Mon Mar 30 21:44:42 +0000 2015|"RT @letraslimitadas: Ate nos estadios o PT e zoado! ""@oscaramarilio: http://t.co/wuwqTyiIBy"""||
Nirvanizando|Mon Mar 30 21:44:41 +0000 2015|vai passar agentes da shield na globo agentes da shield, eu nao consigo falar em pt sou bugada||
MaEducacao|Mon Mar 30 21:44:39 +0000 2015|RT @sara1953: https://t.co/aMQ5vqvHxH, BOLSONARO TEM RAZAO PT ACABOU COM AS ESCOLAS TB!||
mlqconquista|Mon Mar 30 21:44:38 +0000 2015|diz a lenda que a michele tem video meu dando pt na formatura da mid||
LiviaPetralha|Mon Mar 30 21:44:37 +0000 2015|"Excelente! Lula estara amanha em ato em defesa da democracia | Brasil 24/7 http://t.co/qAihUWtY2P via @brasil247"||
Flavio_Borges_|Mon Mar 30 21:44:31 +0000 2015|RT @cassiagontijo: @Flavio_Borges_ Enquanto isso, Cuba, Venezuela, Bolivia ... estao muito satisfeitos com o governo Dilma-PT-Lula.||
rodolfogbw|Mon Mar 30 21:44:31 +0000 2015|RT @reinaldoazevedo: PT, o partido que nao ousa dizer seu nome! PT pretende se esconder numa frente ampla pra enganar o eleitor http://t.co...||
aurelio3601|Mon Mar 30 21:44:26 +0000 2015|Rapaz mata a namorada e entrega a cabeca da vitima na delegacia http://t.co/G3PWIhIiq5||
MiroReis_2|Mon Mar 30 21:44:24 +0000 2015|O Brasil sendo sugado por ditadores parasitas com a conivencia do PT. Usina na Bolivia e metro na Venezuela!! http://t.co/gvFf9NoOg3||
observadorpt|Mon Mar 30 21:44:23 +0000 2015|Apresentadores do 5 Para a Meia-Noite estao nus no Facebook: http://t.co/XaOlFk2AJ5||
adejana_m|Mon Mar 30 21:44:23 +0000 2015|"RT @tonysilva2015: Dilma perde para Lula, mas supera FHC na economia | Brasil 24/7 http://t.co/3pxXyRpVOO via @brasil247"||
LUIZCARLOSFURIG|Mon Mar 30 21:44:21 +0000 2015|RT @Ca_Moredi: Na Venezuela o povo continua se manifestando e sendo massacrado pela violenta repressao do amigo do PT  https://t.co/5fn3o1Y...||
Thaiaraujo20|Mon Mar 30 21:44:19 +0000 2015|Posso me exibir a semana toda! Sou uma das pessoas mais atraentes da semana no #badoo http://t.co/pQsX4SwGKz http://t.co/lsPfu7S2nM||
adejana_m|Mon Mar 30 21:44:18 +0000 2015|"RT @LiviaPetralha: Boa! Lula se encontra com novo ministro da Educacao | Brasil 24/7 https://t.co/vQp0xv5diK via @brasil247"||
OctavianoTatau|Mon Mar 30 21:44:16 +0000 2015|Vaccari falta a reuniao da direcao do PT com Lula http://t.co/3xAbIPhYNl  @SenadorCaiado||
Paulamarques54|Mon Mar 30 21:44:14 +0000 2015|Sorteio!! Ganha um conjunto de Pulseiras e um colar Cushi! http://t.co/JbSunRO5hF||
jpolopez03|Mon Mar 30 21:44:13 +0000 2015|RT @paulaoglamour: O PARTIDO QUE JA NAO OUSA DIZER SEU NOME  PT planeja se esconder nas proximas eleicoes. http://t.co/wv6vS5ojnu via @VEJA||
livresparafalar|Mon Mar 30 21:44:13 +0000 2015|"""O cachorro e  mesmo, so muda a coleira"". Ou: Lula entrega seu proprio laudo psiquiatrico. Ou ainda: http://t.co/K191HW10EV"||
jymmy_haddad|Mon Mar 30 21:44:10 +0000 2015|AmazoniaUSA - Traile PT-BR Rainbow Six Siege: http://t.co/9pH26hFBTa via @YouTube||
MARIADE131|Mon Mar 30 21:44:08 +0000 2015|Jornalista questiona colaboradores do RBS: Como e ser vidraca? http://t.co/AqzyuT5gB7||
GkryCoon|Mon Mar 30 21:44:08 +0000 2015|Tesoureiro petista, Joao Vaccari, falta a reuniao com intelectuais de esquerda para discutir a conjuntura politica http://t.co/ROqyy38zjr||
IvamarLopes|Mon Mar 30 21:44:08 +0000 2015|O PT ESTA MUDANDO PROPAGANDAS E A LOGOMARCA DO PARTIDO; O PT TA QUEIMADO E PARA ENGANA O ELEITOR FAZ ATE O DIABO!!! http://t.co/ufqWY3VjeV||
SmartEncycloped|Mon Mar 30 21:44:08 +0000 2015|Polaco Pawel Bernas conquista 33.a Volta ao Alentejo http://t.co/A0NFIZn77S||
vngomex|Mon Mar 30 21:44:08 +0000 2015|RT @turquim5: Dilma so perde pra Lula, o melhor presidente da historia, ganha de lavada do FHC na economia! http://t.co/NtjjOYfZBj http://t...||
mjgd64|Mon Mar 30 21:44:06 +0000 2015|RT @renediana2014: Linux Deepin 2014  Um Ubuntu simplesmente fantastico - http://t.co/CDkibwcDZP via @Pplware||
sara1953|Mon Mar 30 21:44:06 +0000 2015|https://t.co/aMQ5vqvHxH, BOLSONARO TEM RAZAO PT ACABOU COM AS ESCOLAS TB!||
BurnMeDownysf|Mon Mar 30 21:44:06 +0000 2015|foda se nao aguento pt gda nerd meu AHAHAHAHHA||
GeorgeDetonados|Mon Mar 30 21:44:06 +0000 2015|Gostei de um video @YouTube de @hayashixpg http://t.co/TEVdtlIvxX Exo Zombies: Mapa Infection - Trailer Legendado PT-BR (AW||
MarxVinicius13|Mon Mar 30 21:44:05 +0000 2015|RT @TarsoCV: Defendo fim do financiamento empresarial, com financiamento publico das campanhas e de pessoas fisicas com um... http://t.co/D...||
TizianaAudino|Mon Mar 30 21:44:04 +0000 2015|"""@brasil247:Lula estara amanha em ato em defesa da democr http://t.co/kOZoGUP5K0 Manif e organ por CUT, MST, UNE e outros movimentos"" UNE?"|-25.4399387|-49.2345034
OctavianoTatau|Mon Mar 30 21:44:03 +0000 2015|Vaccari falta a reuniao da direcao do PT com Lula http://t.co/lyY8N8uQO0  @AecioBlog @LidPSDBsenado||
SILVAJN|Mon Mar 30 21:44:00 +0000 2015|ABOLA.PT - Governo cabo-verdiano acorda plano anual de trabalho com a ONU no valor de 14,5 milhoes  http://t.co/kgSeEtikUd||
Ca_Moredi|Mon Mar 30 21:43:56 +0000 2015|Na Venezuela o povo continua se manifestando e sendo massacrado pela violenta repressao do amigo do PT  https://t.co/5fn3o1YzY8||
marcocanavarro|Mon Mar 30 21:43:54 +0000 2015|RT @reinaldoazevedo: PT, o partido que nao ousa dizer seu nome! PT pretende se esconder numa frente ampla pra enganar o eleitor http://t.co...||
Adir00|Mon Mar 30 21:43:54 +0000 2015|RT @turquim5: Dilma so perde pra Lula, o melhor presidente da historia, ganha de lavada do FHC na economia! http://t.co/NtjjOYfZBj http://t...||
cassielrattes|Mon Mar 30 21:43:50 +0000 2015|Gostei de um video @YouTube de @kaikeflex http://t.co/ZjWzh7YAdL MINECRAFT DA INDIFERENCA pt. 2||
josectba|Mon Mar 30 21:43:50 +0000 2015|PML: empresas da Lava Jato doaram em peso ao PSDB http://t.co/OqeQ5GLsvR||
football_bot_PT|Mon Mar 30 21:43:49 +0000 2015|Simao Sabrosa deu de caras com David Luiz... no Dubai: Simao Sabrosa e David Luiz coincidir... http://t.co/QX1AwJ62WR #football #futebol||
football_bot_PT|Mon Mar 30 21:43:49 +0000 2015|Arsenalistas obrigados a pagar 1,2 milhoes de euros a trabalhadores: O Sporting de Braga en... http://t.co/uJEYtLlczQ #football #futebol||
football_bot_PT|Mon Mar 30 21:43:49 +0000 2015|O voleibol do Benfica: Jose Jardim soube tirar o melhor partido da doutrina que Luis Filipe... http://t.co/rzjLhn2Lxl #football #futebol||
football_bot_PT|Mon Mar 30 21:43:49 +0000 2015|Bom Coentrao a Luz torna: Pelo Real Madrid apontou apenas um golo em quatro temporadas... http://t.co/LmueH0V8tN #football #futebol||
football_bot_PT|Mon Mar 30 21:43:49 +0000 2015|Markovic: Nao interessa se e voleibol, futsal ou basquetebol, este clube e enorme: Lazar ... http://t.co/ABIVBoru7S #football #futebol||
DenysSipauba|Mon Mar 30 21:43:47 +0000 2015|"RT @Davarelohim: ""O PT comecou com PRESOS politicos e esta terminando com POLITICOS presos""     @OdeCarvalho"||
DenysSipauba|Mon Mar 30 21:43:45 +0000 2015|RT @Protest_A: Pedido de cassacao do registro do PT e protocolado em Brasilia. #VemPraRua12deAbril http://t.co/t4rU1JPjuo http://t.co/hR7...||
LeonorGaama|Mon Mar 30 21:43:45 +0000 2015|RT @OneDirectionPT: Reportagem da TVI sobre o encontro de fas que se realizou hoje no Porto! http://t.co/OUUL7whksN||
MariaTAlves|Mon Mar 30 21:43:43 +0000 2015|POIS! Governo grego estara a preparar aumento do IVA e do IRS http://t.co/NvhtlGuNkI||
AkitaWright|Mon Mar 30 21:43:42 +0000 2015|O duelo Levy-Rousseff: Com ele, Dilma encontra dificuldades dentro e fora do PT e do Governo. Sem ele, a nave ... http://t.co/GfRLq8kR3C||
josectba|Mon Mar 30 21:43:39 +0000 2015|Fotografo diz que Luiz Abi fazia caixa para Richa http://t.co/LQ4XJe5CwH||
CoradoCamara|Mon Mar 30 21:43:39 +0000 2015|Secretaria da Prefeitura de SP pagou R$ 667 mil por um imovel fechado http://t.co/8a4ybLodYH||
TiciSouza|Mon Mar 30 21:43:39 +0000 2015|GENTEEE acabei de receber um MEGA apoio do meu amigo/irmao @dungaphn. Veja o recado. Clique nesse link e me ajuda  &gt;&gt; http://t.co/dNbCYHIIsH||
SILVAJN|Mon Mar 30 21:43:37 +0000 2015|ABOLA.PT - Tres agentes da Forca da Ordem Publica detidos por suspeita de roubo de cabos de luz... http://t.co/d9k9TBlz19||
andreyevbr|Mon Mar 30 21:43:37 +0000 2015|Assistimos ao comeco do fim. O PT tende a virar um arremedo do PMDB http://t.co/OLDLYnWNH8 via @instapaper||
mdsiq_|Mon Mar 30 21:43:32 +0000 2015|RT @tuttyvasques: Eduardo Cunha plagiou Vampeta (Eles fingem que pagam, eu finjo que jogo) ao dizer o PMDB finge que e governo e o PT fi...||
12Landim|Mon Mar 30 21:43:32 +0000 2015|Ha seis universidades portuguesas entre as melhores do mundo http://t.co/SLekU25IeW via @sharethis||
NariaVaz|Mon Mar 30 21:43:31 +0000 2015|RT @ceciliabourdon: @SenadorCaiado .. Isso e verdade?ISSO E VERGONHOSO:o PT COMPRANDO DEM+PTB @SakaSakamori _m http://t.co/N0rfHPHI7D||
alcirbh|Mon Mar 30 21:43:31 +0000 2015|RT @GeraldodeMorais: O vaccari vai continuar administrando as contas do PT de dentro do presidio?Cada dia mais parecido com o PCC.||
ju_cleiton|Mon Mar 30 21:43:24 +0000 2015|RT @deadabarra: ISSO E VERGONHOSO:o PT COMPRANDO DEM+PTB @SakaSakamori @somar61 @marciaarl @mmarques57 @jwbranda @JorgeXiada @nica_m http:/...||
ReginaldoLopes|Mon Mar 30 21:43:23 +0000 2015|"RT @brasil247: Doacoes privadas: Rossetto cobra Gilmar http://t.co/v8W7OLB4wt ""E importantissimo que se faca justica,que o STF julgue, conc..."||
vngomex|Mon Mar 30 21:43:22 +0000 2015|"RT @LiviaPetralha: Boa! Lula se encontra com novo ministro da Educacao | Brasil 24/7 https://t.co/vQp0xv5diK via @brasil247"||
Marcelo8Soares|Mon Mar 30 21:43:20 +0000 2015|"""o q e q e uma regra de 3 simples?""""oh pt eu n dou isso...""""ent e o teorema de pitagoras?""""acho q dei isso este ano, deve tar no caderno"""||
CoradoCamara|Mon Mar 30 21:43:18 +0000 2015|Em 14 meses, crise hidrica ja custou mais de R$ 1 bilhao a Sabesp http://t.co/c5Gx7EPunn||
Maggui_Serra|Mon Mar 30 21:43:18 +0000 2015|@Catasantos7 ahah ate parece pt. Ya  bora ||
claudio010432|Mon Mar 30 21:43:17 +0000 2015|RT @turquim5: Dilma so perde pra Lula, o melhor presidente da historia, ganha de lavada do FHC na economia! http://t.co/NtjjOYfZBj http://t...||
jnsalvado|Mon Mar 30 21:43:17 +0000 2015|"""Windows 10 tera suporte nativo para varios tipos de legendas"" http://t.co/ixuVAeodPA #technology #feedly"||
MarcosHrick|Mon Mar 30 21:43:15 +0000 2015|"RT @turquim5: Sem chance de impeachment, PSDB e o tal ""Vem Pra Rua"" abracam terrorismo economico! http://t.co/nHOdHk7wCq @brasil247 http://..."||
antoniolucio|Mon Mar 30 21:43:13 +0000 2015|Antonio Costa deixa direccao do Diario Economico: Demissao foi formalizada hoje e comunicada a redacao. Jornal... http://t.co/fG66MyNn4L||
757LivePT|Mon Mar 30 21:43:13 +0000 2015|#Antonio Costa deixa direcao do Diario Economico - Jornal de Noticias http://t.co/4O6sBudIDs||
757LivePT|Mon Mar 30 21:43:12 +0000 2015|#ANA-Aeroportos suporta taxa turistica a pagar a Camara de Lisboa - A Bola http://t.co/fEU2sCaIPU||
SegPublicaNews|Mon Mar 30 21:43:11 +0000 2015|RT @Nettoss: PT QUEBROU O BRASIL: Brasil tem folego para chegar ao top 10 das maiores inflacao do mundo? http://t.co/RsF6ECi0Qs  #VemPraRua...||
moniquinha_rio|Mon Mar 30 21:43:11 +0000 2015|Deputados do PT assinam PEC contra o Estado Laico e militancia cobra respostas da executiva http://t.co/7kFvA1zHyZ||
LiviaPetralha|Mon Mar 30 21:43:09 +0000 2015|"Boa! Lula se encontra com novo ministro da Educacao | Brasil 24/7 https://t.co/vQp0xv5diK via @brasil247"||
davidbrlove|Mon Mar 30 21:43:08 +0000 2015|:.: Simao Sabrosa deu de caras com David Luiz... no Dubai - Jornal Record :.: http://t.co/woxFNEEu7I||
WwwCesargomes|Mon Mar 30 21:43:08 +0000 2015|"RT @letraslimitadas: Ate nos estadios o PT e zoado! ""@oscaramarilio: http://t.co/wuwqTyiIBy"""||
tonysilva2015|Mon Mar 30 21:43:06 +0000 2015|"Dilma perde para Lula, mas supera FHC na economia | Brasil 24/7 http://t.co/3pxXyRpVOO via @brasil247"||
nattcavanellas|Mon Mar 30 21:43:04 +0000 2015|Desculpa voces, mas eu tenho a amiga mais maravilhosa, a melhor e a que da mais PT do mundo!||
MTeodorog|Mon Mar 30 21:43:04 +0000 2015|RT @catarse: Baseado na obra de @fanitelli, conheca a historia de quando o mar se apaixonou por uma garota: http://t.co/WqW8SiuKi7 http://t...||
fgddamaceno|Mon Mar 30 21:43:02 +0000 2015|RT @turquim5: Nao estou acreditando no que estou lendo...Folha admite que Justica e midia favorecem tucanos. http://t.co/i2BNx0gGxi http://...||
Aninhaodc|Mon Mar 30 21:43:02 +0000 2015|RT @turquim5: Nao estou acreditando no que estou lendo...Folha admite que Justica e midia favorecem tucanos. http://t.co/i2BNx0gGxi http://...||
PauloFelix86|Mon Mar 30 21:43:02 +0000 2015|@clebermaximo @pnogueiragama @teiasorj @Ary_AntiPT @ClaroBrasil Por mais defeito que o PT tenha, esse partido sempre sera preferivel ao PSDB||
joycaetano_|Mon Mar 30 21:43:02 +0000 2015|Outro rock outro pt???????||
Dorajardim|Mon Mar 30 21:43:01 +0000 2015|RT @HugoAg0g0: Super inteligente o PT mandar o quinto escalao vaiar Eduardo Cunha em eventos publicos. Se depender do PT a Dilma cai.||
cassiagontijo|Mon Mar 30 21:42:59 +0000 2015|@Flavio_Borges_ Enquanto isso, Cuba, Venezuela, Bolivia ... estao muito satisfeitos com o governo Dilma-PT-Lula.||
tuga_news|Mon Mar 30 21:42:52 +0000 2015|[Relvado] Camisola de Di Maria e a mais vendida em Inglaterra http://t.co/d0yCyoQ59Q #desporto||
coimbranoticias|Mon Mar 30 21:42:48 +0000 2015|EmpregoPenela - Engenheiro Civil: Almodovar...Introducao: Empresa do sector da construcao civil e obras public... http://t.co/me0fb1K8wq||
coimbranoticias|Mon Mar 30 21:42:47 +0000 2015|EmpregoPenela - Administrativa: Pombal Preferencia pelos candidatos que possuam residencia no concelho de Pomb... http://t.co/ImDy4QOAcx||
gncsilva|Mon Mar 30 21:42:47 +0000 2015|RT @Publico: Voleibol do Benfica tem alargado ?a sua frente de ataque http://t.co/Vo725zA4uz||
basilioaugusto|Mon Mar 30 21:42:45 +0000 2015|Assistimos ao comeco do fimO PT tende a virar um arremedo do PMDB Frei Bettohttp://t.co/7SB8pnZiMD via @estadao||
arselio|Mon Mar 30 21:42:43 +0000 2015|Pela boca morre o rating http://t.co/eAMni76VCb via @sharethis||
dudaaaaa06|Mon Mar 30 21:42:38 +0000 2015|Qmd voltar aqueles mimos do meu pt no autocarro||
Nego_bom_hp|Mon Mar 30 21:42:37 +0000 2015|"RT @brasil247: Doacoes privadas: Rossetto cobra Gilmar http://t.co/v8W7OLB4wt ""E importantissimo que se faca justica,que o STF julgue, conc..."||
sandrormsouza|Mon Mar 30 21:42:37 +0000 2015|Mais uma propaganda enganosa do PT na cidade de Osasco! http://t.co/DosfbcaKee||
CHdecastro10|Mon Mar 30 21:42:33 +0000 2015|RT @CongressoPodre: #ReformaPolitica COM #PLEBISCITO E A ESTRATEGIA NOVA DO PT PARA SE MANTER NO PODERAI AQUELA HISTORIANINGUEM SABIA h...||
mm_pt_estupido|Mon Mar 30 21:42:30 +0000 2015|RT @diogomirandatkd: Nao quero ser melhor que ninguem||
gojammaj|Mon Mar 30 21:42:29 +0000 2015|RT @palmeriodoria: O presidente Aecio Neves afirmou no Peru que o ciclo do PT chegou ao fim. Prova disso foi a vitoria dele na eleicao de 2...||
pyrw_|Mon Mar 30 21:42:27 +0000 2015|RT @cartacapital: Errou quem pensou que o PT pudesse ser revolucionario e anticapitalista. Por Mino Carta http://t.co/PMKaz57iLY http://t.c...||
Flavio90Silva|Mon Mar 30 21:42:27 +0000 2015|@torcidacelta Alo Torcida! Visita e partilha o meu Blog Sobre os nossos Celticshttp://t.co/4XIiqPzAyB||
Miguel_LPereira|Mon Mar 30 21:42:26 +0000 2015|RT @Luis_Sobral: Se por acaso ainda nao leram este texto do @nuno_mad e porque tem estado muito distraidos. http://t.co/GUTn3AhTiX||
turquim5|Mon Mar 30 21:42:26 +0000 2015|Dilma so perde pra Lula, o melhor presidente da historia, ganha de lavada do FHC na economia! http://t.co/NtjjOYfZBj http://t.co/N8VTKzqiA2||
AfonsoPratas|Mon Mar 30 21:42:26 +0000 2015|eu e o pt farias queriamos medicina e eu acredito nas nossas capacidades||
LeneSouzinhaa|Mon Mar 30 21:42:24 +0000 2015|"RT @MarceloPintoBA: BNDES tem lucro liquido de R$ 8,5 bilhoes em 2014 | Brasil 24/7 http://t.co/a63rqJq0Y2 via @brasil247"||
IbsenFerreira|Mon Mar 30 21:42:22 +0000 2015|na esperanca de sair de casa e ser atropelado so pra nao ter que aguentar 2 aulas de PT||
Cosendey25|Mon Mar 30 21:42:22 +0000 2015|Gostei de um video @YouTube de @thengamer10 http://t.co/UtrmVFpwtD FIFA 15: Ultimate Team - PACK IN PLAY #4 - DORGAS! [PT-BR]||
TeodoroNath|Mon Mar 30 21:42:22 +0000 2015|Sandra Annenberg chora ao comentar noticia da morte de Beatriz Thielmann no 'Jornal Hoje' http://t.co/IfSwQnJo0Z||
ValleAmarildo|Mon Mar 30 21:42:18 +0000 2015|JOAO ,JOSE E ROBERTO MARINHO , PROPRIETARIO DA #GLOBOGOLPISTA ,SAO OS MAIORES SONEGADORES DO BRASIL. http://t.co/A93plV1Z4b||
promoterfacewan|Mon Mar 30 21:42:15 +0000 2015|@MarivoneProf A DILMA TA ACABANDO COM O BRASILO PT TAMBEM||
dnoticiaspt|Mon Mar 30 21:42:15 +0000 2015|Primeiro premio da #Lotaria Classica saiu ao numero 22.186: O primeiro premio do sorteio de hoje da... http://t.co/bI4WfSliOi #dnoticias||
dnoticiaspt|Mon Mar 30 21:42:15 +0000 2015|#Relatorio europeu revela que 1 em cada 3 alunos que entra no #ensinosuperior desiste: Quase um em cada... http://t.co/2v8ooxyyMz #dnoticias||
dnoticiaspt|Mon Mar 30 21:42:14 +0000 2015|Jornalista #AntonioCosta demite-se da direccao do #DiarioEconomico: O jornalista Antonio Costa confirmou... http://t.co/AkkUqSfTOP #dnoticias||
diegosousaport|Mon Mar 30 21:42:14 +0000 2015|Comissao deve apoiar reducao da maioridade penal; PT ameaca ir ao STF: Com mais uma indicacao de que a maioria... http://t.co/NAWoz4obBw||
apenasfeed|Mon Mar 30 21:42:13 +0000 2015|Folha- Comissao deve apoiar reducao da maioridade penal; PT ameaca ir ao STF: Com mais uma indicacao de que a ... http://t.co/NrOkK5HC0J||
evpcosta_73|Mon Mar 30 21:42:12 +0000 2015|RT @GeraldodeMorais: O vaccari vai continuar administrando as contas do PT de dentro do presidio?Cada dia mais parecido com o PCC.||
binderbr|Mon Mar 30 21:42:11 +0000 2015|#RedesSociais: Padre suspenso apos aparecer nu nas redes sociais - Jornal de Noticias http://t.co/pwCaUYGMCv||
PlayTheGame549|Mon Mar 30 21:42:09 +0000 2015|"Gostei de um video @YouTube de @playerbanzai http://t.co/1zor5BCEJW Re Kinder PT-BR - Parte 6 - ""Subindo!"""||
Lessajt|Mon Mar 30 21:42:09 +0000 2015|"RT @brasil247: Operacao Zelotes: RBS, socia da Globo, e suspeita de pagar 1 e abater 10 em impostos | Brasil 24/7 http://t.co/TPbREXzPYa vi..."||
EdmilsonOlivei8|Mon Mar 30 21:42:08 +0000 2015|@redeTVT Saida para problemas sociais deve ser sempre a inclusao. E um dos motivos do odio contra o PT das elites pre historicas do Brasil.||
AlvesFilipe|Mon Mar 30 21:42:07 +0000 2015|Olhar imensamente expressivo... http://t.co/O6ib7n149g||
WwwCesargomes|Mon Mar 30 21:42:06 +0000 2015|RT @soukontra: Deputados do PT tentaram retirar a PEC da reducao de ministerios da pauta da Comiss.Constit. e Just.da Camara, mas perderam ...||
edcar1811|Mon Mar 30 21:42:04 +0000 2015|RT @marisascruz: PRFT!RT @JDanieldf: @reiastrologia Essa CNBB NAO ME REPRESENTA @Pontifex_pt Os catolicos brasileiros REPUDIAM uma CNBBoli...||
Carina_Memories|Mon Mar 30 21:42:02 +0000 2015|MEGA PASSATEMPO DE PASCOA!! Participem &lt;3 http://t.co/EAB2yY0z12||
clagraca|Mon Mar 30 21:42:02 +0000 2015|"RT @brasil247: Operacao Zelotes: RBS, socia da Globo, e suspeita de pagar 1 e abater 10 em impostos | Brasil 24/7 http://t.co/TPbREXzPYa vi..."||
Leonarod|Mon Mar 30 21:41:55 +0000 2015|RT @mauricioforsale: Premio Odorico Paraguacu da semana: deputado do PT explica apoio a PEC da Teocracia do Cabo Daciolo via @ALuizCosta ht...||
revistaglosas|Mon Mar 30 21:41:53 +0000 2015|'Banksters' em homenagem a Vasco Graca Moura  glosas http://t.co/pok7LWQiir||
oConsciente|Mon Mar 30 21:41:52 +0000 2015|agenciaPT13: Dilma: Brasil tem base solida para superar crise: http://t.co/f6uboQ40uN||
nazar_marcos|Mon Mar 30 21:41:46 +0000 2015|RT @JodmanGusmao: Emanuel, primo de Messi, vai jogar no Vasco da Gama: Os genes de craque da familia Messi estendem-se ao futebo... http://...||
ariesprm|Mon Mar 30 21:41:46 +0000 2015|RT @GiokinhaAndrea: O PARTIDO QUE JA NAO OUSA DIZER SEU NOME  PT planeja se esconder nas proximas eleicoes *** Leiam!!!!!     http://t.co...||
claudio010432|Mon Mar 30 21:41:44 +0000 2015|"RT @brasil247: Doacoes privadas: Rossetto cobra Gilmar http://t.co/v8W7OLB4wt ""E importantissimo que se faca justica,que o STF julgue, conc..."||
penasso|Mon Mar 30 21:41:43 +0000 2015|RT @BlogdoNoblat: Analfabeto Politico - Militante do PT bate boca com deputado federal https://t.co/2FElgs4Xjl||
RealStylesGrier|Mon Mar 30 21:41:41 +0000 2015|RT @DianaMendes9: para quem nao viu a noticia da TVI, AQUI ESTA!!!!!!!!!!!!!!!http://t.co/yaps1Sx8oK||
prc_lemes|Mon Mar 30 21:41:40 +0000 2015|RT @turquim5: Nao estou acreditando no que estou lendo...Folha admite que Justica e midia favorecem tucanos. http://t.co/i2BNx0gGxi http://...||
opethsland|Mon Mar 30 21:41:38 +0000 2015|Adicionei um video a uma lista de reproducao do @YouTube http://t.co/4971hwQ11O Vamos Jogar? Bloodborne - Pt. 12: Eileen, Alfred e||
maior_tv|Mon Mar 30 21:41:38 +0000 2015|Castelo de Arraiolos, um dos mais belos do mundo - Maior Tv http://t.co/7LgqpQO2AU via @maior_tv||
wbrenneisen|Mon Mar 30 21:41:34 +0000 2015|"RT @AdrianaDriRio: ""Dilma vai embora Porque o Brasil nao quer voceE leve o Lula juntoE os vagabundos do PT"" https://t.co/lM2dj4GRxP #F..."||
LiviaPetralha|Mon Mar 30 21:41:34 +0000 2015|"E o PSDB se acha! Dilma perde para Lula, mas supera FHC na economia | Brasil 24/7 http://t.co/C8IL6QVyVL via @brasil247"||
Vandy_ExGames|Mon Mar 30 21:41:33 +0000 2015|Gostei de um video @YouTube de @guilhermeoss http://t.co/WaJHmMEEXH Far Cry 4 [Dublado PT-BR] - Parte 19 - Nevasca no Himalaia||
czoeramirez|Mon Mar 30 21:41:32 +0000 2015|@tomasriosmendez demasiado pt 2||
fatimaleaum|Mon Mar 30 21:41:29 +0000 2015|"RT @brasil247: Operacao Zelotes: RBS, socia da Globo, e suspeita de pagar 1 e abater 10 em impostos | Brasil 24/7 http://t.co/TPbREXzPYa vi..."||
jamirjms|Mon Mar 30 21:41:29 +0000 2015|PT ???? isto nunca foi partido !! E sim escola matriz de bandidos das faccoes criminosas, PCC, CV, MST entre... http://t.co/rXqhQLbJnM||
