user|time|tweet|latitude|longitude
imuriloo|Sun Mar 15 14:22:11 +0000 2015|RT @JornalOGlobo: RIO: Manifestacao anti-Dilma fecha totalmente a Avenida Atlantica, em Copacabana. http://t.co/95xuezICW1 http://t.co/Kdgz...||
HigorMendest|Sun Mar 15 14:22:11 +0000 2015|hoje e aniversario da dilma||
DiariodaserraES|Sun Mar 15 14:22:11 +0000 2015|Cerca de 400 pessoas se reunem em Copacabana para passeata contra Dilma: Rio - Cerca de 400 pessoas estao na praia de Copacabana, na ...||
rachelangelica|Sun Mar 15 14:22:11 +0000 2015|RT @reinaldoazevedo: Documento que esta com investigadores holandeses reforca suspeita de propina na campanha de Dilma http://t.co/lp64j556...||
HIPERBOREUN|Sun Mar 15 14:22:11 +0000 2015|Tchau Dilma ALERTA TOTAL petistas estao dizendo p aposentados q PMDB e q nao deixa a dimerda aumentar o salario dos aposentados||
SuOliiveir|Sun Mar 15 14:22:11 +0000 2015|Se voce tambem nao que r Dilma...Vai dar RT  #BrasilNaoQuerDilma VAMOS SUBIR A TAG||
antunesleo_|Sun Mar 15 14:22:11 +0000 2015|RT @leopolizelli: Uma coisa e ser anti-Dilma, outra coisa e ser pro-Aecio VAMO DAR UMA SEGURADA AI||
_anaclarasantos|Sun Mar 15 14:22:11 +0000 2015|RT @not_mathdrew: Tchau Dilma, va com o diabo||
elifascrf|Sun Mar 15 14:22:11 +0000 2015|RT @nevescruzes: Caralho, nao acredito que ta tendo protesto no Nordeste.. Mas nao foram eles que botaram a Dilma no poder cara?||
prcirne|Sun Mar 15 14:22:11 +0000 2015|"RT @eGabrielAlves: Como disse Ulysses Guimaraes: ""So o povo nas ruas mete medo em politico"". Isso e uma grande verdade. Tchau Dilma."||
DigaNaoAoGolpe|Sun Mar 15 14:22:10 +0000 2015|RT @flablack: Ok protestem hj, desfile suas blusas amarela se amanha deixem Dilma trabalhar #MenosOdioMaisDemocracia||
felipmtr|Sun Mar 15 14:22:10 +0000 2015|Quando a Dilma sair do poder, adeus bolsas familia||
_rodgf|Sun Mar 15 14:22:10 +0000 2015|RT @diImabr: BOM DILMA!!!||
_BeatrizSV_|Sun Mar 15 14:22:10 +0000 2015|RT @OGloboPolitica: Manifestantes ocupam a orla de Copacabana na manifestacao contra o governo Dilma / Foto: Pablo Jacob http://t.co/6hM4o1...||
Siliomar|Sun Mar 15 14:22:10 +0000 2015|Praia de Copacabana e tomada por manifestantes em protesto contra o governo Dilma http://t.co/kS3hv6Pccj||
viniciuusantoos|Sun Mar 15 14:22:10 +0000 2015|Manifestantes em Fortaleza fazem protesto contra corrupcao: Reforma politica e saida de Dilma tambem sao reivi... http://t.co/pIbACAVLfe||
_mikinhas|Sun Mar 15 14:22:10 +0000 2015|Acho que temos q tirar a Dilma e colocar o Catra para presidente|-29.6588315|-50.9921569
ernestostefani|Sun Mar 15 14:22:10 +0000 2015|RT @alexabel921: O mesmo povo que esta nas ruas agora, sera iludido com pacotes de melhorias no fim do governo Dilma Rousseff e teremos mai...||
narcoticsxx|Sun Mar 15 14:22:10 +0000 2015|@wealmost nao foram fraudadas, as eleicoes foram equilibradas tipo um pouco da populacao votou no Aecio e os outros na dilma|-18.9051242|-48.2920392
sheisaalien|Sun Mar 15 14:22:10 +0000 2015|Hj facam a cabeca da Dilma rolar pfvr vlw, flws||
VidaQueSegueS2|Sun Mar 15 14:22:10 +0000 2015|RT @esabrine2: Gente,o brasileiro e leigo ate na hora de protestar. Sinto vergonha desse povo que se dispos a ir as ruas tentar tirar Dilma.||
brunodagosto|Sun Mar 15 14:22:09 +0000 2015|RT @reaconaria: A Dilma vai tributar heranca, nao vai arrecadar nada, e so vingancinha social!http://t.co/fkzLzaJPHV||
Bel_Negreiros|Sun Mar 15 14:22:09 +0000 2015|"RT:""Nem e tao problematico ser eleitor da Dilma, porque isso tem solucao. O ruim e defender corrupto achando que esta defendendo o Brasil."""||
liamisaprincess|Sun Mar 15 14:22:09 +0000 2015|RT @yangabrielCRF: #ImaginaSeADilma pede pra sair... Seria lindo! Tchau Dilma||
TeclandoDireito|Sun Mar 15 14:22:09 +0000 2015|RT @bschopenhauer: Toma vergonha, @cristilobo!!! O PGR e o STF nada disseram sobre impeachmant de Dilma: nem poderiam, pois isso e com Cong...||
Guibstos|Sun Mar 15 14:22:09 +0000 2015|RT @gorfador: protestando aqui pq nao aguentamos mais fora dilma http://t.co/YU7FEiHSy3||
Nizel1Nizel|Sun Mar 15 14:22:09 +0000 2015|RT @Ihamma_1: Tchau Dilma! Essa megera nao ganhou as eleicoes! Fomos ROUBADOS! #BrasilNasRuasContraDilma! O POVO exige #Impeachment||
rxfilipe|Sun Mar 15 14:22:09 +0000 2015|RT @RafahCatOficial: FORA DILMA, FORA PT #VemPraRua http://t.co/8WCujl2EQh||
jpcalil87|Sun Mar 15 14:22:09 +0000 2015|RT @portalR7: De verde e amarelo, manifestantes iniciam protestos em Salvador contra @dilmabr http://t.co/hu1kGwKwwn||
