user|time|tweet|latitude|longitude
zuinix|Fri Mar 13 12:02:35 +0000 2015|Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/xuMTsnYP0D||
ricardomicco|Fri Mar 13 12:00:33 +0000 2015|Engodo eleitoral.http://t.co/xKbek920BS||
Pastor_Willamis|Fri Mar 13 11:55:31 +0000 2015|Nao se esqueca disso!...Essa realidade ja chegou aos filhos dos que votaram contra e a favor do atual governo.... http://t.co/2qGJXEer9Y||
choixdor|Fri Mar 13 11:54:25 +0000 2015|E de se chorar o depoimento dela Sarah Kayka... http://t.co/jhDgpcPIdv||
babssaude|Fri Mar 13 11:52:19 +0000 2015|Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar - 13/03/2015 - Educacao - ... (http://t.co/AdGqioAWyv)||
AspiraCast|Fri Mar 13 11:44:03 +0000 2015|Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar:  http://t.co/CnThegnB01||
UOLEducacao|Fri Mar 13 11:43:21 +0000 2015|Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/WaEmcUxsms @UOL||
LUIZCARLOSFURIG|Fri Mar 13 11:40:03 +0000 2015|Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/MLfzv72TpO||
FemininaJoias|Fri Mar 13 11:38:24 +0000 2015|"Ela e da elite...mora em SBC ""vizinha do Molusco""....nao precisa de FIES ""joia do PT"" http://t.co/XDWAKQlI6I"||
marisascruz|Fri Mar 13 11:34:39 +0000 2015|RT @RonaldoSinderma: No pais d Patria Educadora: Por Fies, aluna madruga n porta d FMU, mas so consegue data p voltar http://t.co/vWOjw8tqZW||
ecopalestra|Fri Mar 13 11:29:21 +0000 2015|@MauroCezarESPN @queridavanessa Van pq acordo com varios RTs de um caboclo com cara de diploma da FMU e camisa de time argentino na TL?||
IvandroMenezes|Fri Mar 13 11:23:03 +0000 2015|Universitarios passam a madrugada na calcada para aderir ao Fies http://t.co/2QbTrtOSKp||
SpinolaSky|Fri Mar 13 11:16:34 +0000 2015|Essa imprensa vendida, de extrema direita, e lamentavel.Ao inves de divulgar noticias relevantes, como p. ex.,... http://t.co/5EbJOFwt9O||
AnaBGK|Fri Mar 13 11:11:46 +0000 2015|I'm at FMU - Campus Liberdade in Sao Paulo, SP https://t.co/SND2wwItqM|-23.56080081|-46.63722038
DallasWistIer|Fri Mar 13 11:06:59 +0000 2015|Chegay aqui na FMU gente|-23.59186991|-46.63365938
EduRun|Fri Mar 13 11:06:49 +0000 2015|Inicio das operacoes academicas. @ FMU Educacao Fisica https://t.co/hnZ240W3F2|-23.56181379|-46.63458072
FrancisEdielson|Fri Mar 13 11:03:36 +0000 2015|Universitarios passam a madrugada na calcada para aderir ao Fies http://t.co/Ce6up1mXxv||
raulbuchi|Fri Mar 13 11:00:13 +0000 2015|Para todos os alunos que votaram na Dilma com medo de perder o pro-uni. Profecia dita em sala de aula!!! http://t.co/QLY7cizI71||
rbproenca|Fri Mar 13 10:54:05 +0000 2015|I'm at FMU - Campus Ana Rosa in SAO PAULO https://t.co/Q1PPGUUEKt|-23.57974812|-46.639246
JANSERCARDOSO|Fri Mar 13 10:50:20 +0000 2015|Agora voce, que ta lendo, deve ta muito feliz em ter votado na Dilma!!!! Com todo respeito a moca da foto que nao... http://t.co/1uKyy35nlG||
adrianapintopa1|Fri Mar 13 10:47:52 +0000 2015|RT @educarmelhor: Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/VcAG6cWWCo||
jmvflu|Fri Mar 13 10:43:35 +0000 2015|RT @xicoribeironeto: Alo, alo PTralhada, ta bom pra voces ?http://t.co/f4W8eERgRj||
charleswcabral|Fri Mar 13 10:41:52 +0000 2015|Isso e a patria educadora? Domingo dia 15 na av. Paulista #foradilma http://t.co/VTisTxjGhl||
RonaldoSinderma|Fri Mar 13 10:37:37 +0000 2015|@marisascruz No pais da Patria Educadora: Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/zhiKz9OVQe||
aroenick|Fri Mar 13 10:25:06 +0000 2015|OLHA A PATRIA EDUCADORA AI GENTE!!!http://t.co/QTDpC4g0uo||
xicoribeironeto|Fri Mar 13 10:22:52 +0000 2015|Alo, alo PTralhada, ta bom pra voces ?http://t.co/f4W8eERgRj||
michelleestevao|Fri Mar 13 10:18:30 +0000 2015|Mais um dia na luta pelo #fies agora o tratamento na #fmu esta melhor, espero que o atendimento seja bom||
educarmelhor|Fri Mar 13 09:35:03 +0000 2015|Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/VcAG6cWWCo||
aureliohamon|Fri Mar 13 06:30:45 +0000 2015|Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/hhwvpqX5xY||
apenasfeed|Fri Mar 13 06:24:34 +0000 2015|Folha- Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar: Rafhaela Melo, 19, aluna do ... http://t.co/7pVQaGCs3g||
folha_cotidiano|Fri Mar 13 06:14:04 +0000 2015|Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar. http://t.co/3KPd6z7QAK||
profmichel|Fri Mar 13 06:05:37 +0000 2015|Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/UaoMvaTeWJ||
LaisGOliveira|Fri Mar 13 05:51:27 +0000 2015|Meu a estrutura da FMU e simplesmente fodaaa demais... Poucos meses pra me organizar e entrar la mano...||
Rogerioazv|Fri Mar 13 05:45:47 +0000 2015|Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar: Rafhaela Melo, 19, aluna do curso d... http://t.co/fixwf9QCxe||
elpeleq42|Fri Mar 13 05:45:46 +0000 2015|Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar: Rafhaela Melo, 19, aluna do curso d... http://t.co/tjWSFrNfkS||
ronaldoberlini1|Fri Mar 13 05:45:46 +0000 2015|Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar: Rafhaela Melo, 19, aluna do curso d... http://t.co/sgMPNxoR89||
7192598994|Fri Mar 13 05:45:45 +0000 2015|Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar: Rafhaela Melo, 19, aluna do curso d... http://t.co/LzOuhY6iaV||
ryanbrianbeta|Fri Mar 13 05:45:45 +0000 2015|Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar: Rafhaela Melo, 19, aluna do curso d... http://t.co/N6GGiE7aqb||
TanqueNovoMania|Fri Mar 13 05:45:44 +0000 2015|TNMania: Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar: Rafhaela Melo, 19, aluna d... http://t.co/xZgoU4eTHC||
Rajiv_Nery|Fri Mar 13 05:45:44 +0000 2015|Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar: Rafhaela Melo, 19, aluna d... http://t.co/tD90h5FY8S #TimBeta||
fuckpolemic|Fri Mar 13 05:45:44 +0000 2015|Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar: Rafhaela Melo, 19, aluna do curso d... http://t.co/wpGx1aAADi||
gabriel02010936|Fri Mar 13 05:45:43 +0000 2015|Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar: Rafhaela Melo, 19, aluna do curso d... http://t.co/ifG4mHDcGb||
carlosa35335168|Fri Mar 13 05:40:12 +0000 2015|Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar: Rafhaela Melo, 19, aluna do curso d... http://t.co/Qbfx7lwiVp||
sandrabeta0|Fri Mar 13 05:24:38 +0000 2015|#operacaobetalab Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar http://t.co/gz3hMLflx3 #rt #sdv||
Porco_Velho|Fri Mar 13 05:24:35 +0000 2015|Novo artigo - acesse Por Fies, aluna madruga na porta da FMU, mas so consegue data para... http://t.co/p5fLdeJ2gg http://t.co/8aoUXT9fH6||
julianosouza505|Fri Mar 13 05:22:59 +0000 2015|RT @jefferjss: #personalizada1 Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar: Rafhaela Melo, 19, ... http://t.c...||
mrs2652|Fri Mar 13 05:22:07 +0000 2015|RT @jefferjss: #personalizada1 Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar: Rafhaela Melo, 19, ... http://t.c...||
AldeneiAraujo|Fri Mar 13 05:09:54 +0000 2015|Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar: Rafhaela Melo, 19, aluna do curso d... http://t.co/7AOF8PI6Ld||
Marcieletimbeta|Fri Mar 13 05:09:52 +0000 2015|Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar: Rafhaela Melo, 19, aluna do curso d... http://t.co/kC4f80FWib||
jefferjss|Fri Mar 13 05:09:50 +0000 2015|#personalizada1 Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar: Rafhaela Melo, 19, ... http://t.co/JS5lVliAMk||
mrs2652|Fri Mar 13 05:09:48 +0000 2015|#betalab #RT Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar: Rafhaela Melo, 19, alu... http://t.co/ZcYabQTONq||
cesarcosta1001|Fri Mar 13 05:09:45 +0000 2015|Por Fies, aluna madruga na porta da FMU, mas so consegue data para voltar: Rafhaela Melo, 19, aluna do curso d... http://t.co/eAkaSKWRSE||
wil031|Fri Mar 13 05:07:43 +0000 2015|So irmao, sem cuzao !!! #mimachi #semlimites #seloco #soirmao #solelek #descubra #fmu #namorabobo... https://t.co/5xYRrXqF24|-23.55994596|-46.63650836
Fockax|Fri Mar 13 04:54:22 +0000 2015|se bem que eu nao posso falar muito, que na fmu eu ficava no passinho do farao rashando muito o bico.. sim.. a zoeira la era outro nivel||
feeh_f3|Fri Mar 13 04:44:56 +0000 2015|Amanha teeeeem fmu||
roniadame|Fri Mar 13 04:36:47 +0000 2015|Universitarios passam a madrugada na calcada para aderir ao Fies http://t.co/aHFsbyFmra||
Larissa_valle_|Fri Mar 13 04:14:38 +0000 2015|Universitarios passam a madrugada na calcada para aderir ao Fies http://t.co/BXZqOCUez5||
scarIettohara|Fri Mar 13 03:30:15 +0000 2015|"Quando saio da FMU a primeira coisa que penso e ""vou chegar em casa e descansar"", mas o que acontece? Brigas e falatorio desnecessario."||
kalineecampos|Fri Mar 13 03:24:52 +0000 2015|Se nada der certo.... monto uma barraca  e vendo tapioca na frente da fmu #planosparaofuturo||
vemk_fer|Fri Mar 13 03:23:14 +0000 2015|@vcsescolhem la na fmu, no predio de direito||
MarcosAR|Fri Mar 13 03:21:25 +0000 2015|Patria educadora. http://t.co/8zYYOzfEpB||
VictorNuunes_|Fri Mar 13 03:03:43 +0000 2015|Vejo apenas amor nessa foto . Desde a  primeira serie ate a universidade!! @ Fmu Ana Rosa https://t.co/qI6Lc9rHzt|-23.5797161|-46.6391271
k0cainess|Fri Mar 13 03:00:57 +0000 2015|RT @_deemelo: Faltou os mlks mas fazer o que #desabado #FMU #boanoite http://t.co/jMQobJp3SR||
AmandaaDreger|Fri Mar 13 02:56:20 +0000 2015|Indianozinho do meu coracao  #Friends  #Indiano #Love #FMU  #Radialistas  #Happy #Auuuuu #Amigoo... https://t.co/PcEisWrcLq|-23.6945438|-46.6100447
_jugouvea|Fri Mar 13 02:54:23 +0000 2015|@ekatrineg_ na fmu, e voce voce, ta fazendo o que e aonde?||
katysporry|Fri Mar 13 02:35:51 +0000 2015|Amiga do Dia: BIAAA AA minha amorzinha  @ FMU FIAM FAAM - Vila Mariana I https://t.co/sV5izrWuqc|-23.58877243|-46.63412809
rafacristo|Fri Mar 13 02:20:32 +0000 2015|Universitarios passam a madrugada na calcada para aderir ao Fies http://t.co/2LtWK11wgU||
osmancairus|Fri Mar 13 02:18:08 +0000 2015|a patria educadora... http://t.co/R22EQaMmNb||
PazMatheus|Fri Mar 13 02:14:41 +0000 2015|Faz cara de:Rico Estudioso Cu  @ Comunicacao Social - FMU https://t.co/aA1PxXRXib||
mfdaT3|Fri Mar 13 02:04:42 +0000 2015|Tenho vaga assegurada na fmu e nao sei o que fazer . E a porra do meio do ano logo logo chega||
vleschaud|Fri Mar 13 02:01:50 +0000 2015|Depois de 3 meses: nao quero mais largar!  @ FMU - Campus Liberdade https://t.co/tINTihhUQr|-23.56064956|-46.63768836
jldurigan_|Fri Mar 13 01:54:40 +0000 2015|fmu ta famosa de tao fudida que ta a fila do fies||
_stefaniedc|Fri Mar 13 01:46:23 +0000 2015|A galera la da fmu ta tao revoltada que essa semana toda me senti estudando na usp||
magmaht|Fri Mar 13 01:39:50 +0000 2015|ja que a fmu e uma linda e nao da aula de sexta para mim, vou passar a madrugada jogando lol||
nascimentoolive|Fri Mar 13 01:36:18 +0000 2015|Universitarios passam a madrugada na calcada para aderir ao Fies http://t.co/7Nc6RHJra9||
AndressaHerrera|Fri Mar 13 01:25:31 +0000 2015|I'm at FMU - Campus Vila Mariana I in Sao Paulo, SP https://t.co/5nbD4QbGOz|-23.58857266|-46.6340297
MarceloFirmino_|Fri Mar 13 01:18:03 +0000 2015|Se eu entrar pro time da FMU eu deitarei em kkk|-23.66993825|-46.75368657
GeBarbosa_|Fri Mar 13 01:08:08 +0000 2015|Hoje fui com a minha amiga no predio de Educacao Fisica da FMU, o que e aquilo???? Varios boys sarados e ainda tem piscina||
_Potheead|Fri Mar 13 01:05:13 +0000 2015|As bixetes dos bixetes  #CA #Fmu #MedicinaVeterinaria @ meu coracao  https://t.co/40h4bsc7WN|-23.7184858|-46.4135653
wezelei|Fri Mar 13 01:01:04 +0000 2015|Pronto gente consegui comprar meu ingresso pro show do fies, ja vou pra fila amanha as 4h quem quiser chama por DM #DivaPopFies #FMU||
biitchamazing|Fri Mar 13 00:54:38 +0000 2015|RT @_deemelo: Faltou os mlks mas fazer o que #desabado #FMU #boanoite http://t.co/jMQobJp3SR||
Micoski|Fri Mar 13 00:47:08 +0000 2015|Universitarios passam a madrugada na calcada para aderir ao Fies http://t.co/TD1QDvanCy||
NinaFemista|Fri Mar 13 00:43:31 +0000 2015|I'm at FMU - Predio 40 in Sao Paulo, SP https://t.co/4omYFPgriV|-23.56132118|-46.64393501
Mattolizando|Fri Mar 13 00:41:32 +0000 2015|@AnEnemyOfFate ASHUUAHSUAHS foto para destruir lares e roubar pais de familia :B gente que vergonha, a fmu passou na tv \morta||
jessicaperna_|Fri Mar 13 00:39:02 +0000 2015|Hj a aula.... Fail! @ FMU - Campus Liberdade https://t.co/7D4ybGmOM4|-23.56064956|-46.63768836
tania_perin|Fri Mar 13 00:34:29 +0000 2015|I'm at FMU Brigadeiro - Predio 39 in Sao Paulo, SP https://t.co/X1AgaAJf5T|-23.55914736|-46.64195568
__Geeeh|Fri Mar 13 00:24:51 +0000 2015|@__Hay @RafaeelM_ entrando na conversa: tamo junto! desisti de ciencias sociais na federal, e estou em direito na fmu, porque estou amando +||
AndersonAlvino|Fri Mar 13 00:19:36 +0000 2015|Universitarios passam a madrugada na calcada para aderir ao Fies http://t.co/3iLbaDMSNF||
_Thaaaiiiss|Fri Mar 13 00:17:34 +0000 2015|I'm at FMU - Campus Morumbi in Sao Paulo, SP https://t.co/ClI81liXx2|-23.5794124|-46.70594931
liacrespo|Fri Mar 13 00:11:11 +0000 2015|Universitarios passam a madrugada na calcada para aderir ao Fies http://t.co/6KHPbvvatz||
espiritualista|Fri Mar 13 00:10:19 +0000 2015|DILMA ACABOU DE FALAR QUE O BRASIL TA QUEBRADO. VOTOU NELA SE FUDEU. http://t.co/Zo6dJjcDSX||
_makingbabies|Fri Mar 13 00:10:06 +0000 2015|Barzeando @ Fmu Comunicacao- Campus Vergueiro https://t.co/rPY4JOMGVa|-23.57927669|-46.63958003
ForfunIzael|Fri Mar 13 00:08:35 +0000 2015|RT @UOL: Alunos passam a madrugada na calcada para aderir ao Fies http://t.co/7nq82JMQg9 @UOL||
bethnunes|Thu Mar 12 23:55:57 +0000 2015|Pra que facilitar??? http://t.co/F0XjiLsehz||
jamirjms|Thu Mar 12 23:55:21 +0000 2015|Universitarios passam a madrugada na calcada para aderir ao Fies http://t.co/2IAUWWGFQj||
paulolfag|Thu Mar 12 23:47:25 +0000 2015|Universitarios passam a madrugada na calcada para aderir ao Fies http://t.co/blDaRnmdSP||
fokkenmermaid|Thu Mar 12 23:46:50 +0000 2015|(Um pedaco) da mancha negra que habita o campus da FMU  @ FMU FIAM FAAM - Vila Mariana I https://t.co/a11QQJ09eM|-23.58877243|-46.63412809
MarcoCampelo|Thu Mar 12 23:28:40 +0000 2015|"RT @DepFelipeMaia: Cade a pratica da ""Patria Educadora"" do PT? Universitarios passam a madrugada na calcada para aderir ao Fies http://t.co..."||
msdbeI|Thu Mar 12 23:20:18 +0000 2015|Engracada essa fmu, tudo eles respondem com o endereco do campus liberdade||
giuordju|Thu Mar 12 23:17:37 +0000 2015|Aula boa @ Fmu Ana Rosa https://t.co/hypkgIeHzE||
gabiarieiv|Thu Mar 12 23:05:34 +0000 2015|Vamos programar minha gente!!!! #Ads #4rao #UltimoAno @ FMU https://t.co/Ok5YpDynoG||
JanineAmori|Thu Mar 12 22:55:27 +0000 2015|RT @Dona_Aninha: Fmu e um peso na minha vida||
_leeeOo|Thu Mar 12 22:54:18 +0000 2015|I'm at FMU - Campus Liberdade in Sao Paulo, SP https://t.co/tas1hZepeB|-23.56080081|-46.63722038
_deemelo|Thu Mar 12 22:52:03 +0000 2015|Faltou os mlks mas fazer o que #desabado #FMU #boanoite http://t.co/jMQobJp3SR|-23.4931633|-46.66800559
smkthekid|Thu Mar 12 22:22:57 +0000 2015| (@ FMU - Campus Ana Rosa in SAO PAULO) https://t.co/7RelNIWEGL|-23.57974812|-46.639246
Yurin_Ber|Thu Mar 12 22:10:26 +0000 2015|DCE numa das universidades mais COXINHAS do pais? FMU, to pasmo e curioso!kkkkkkkkkkkkkkkkkkkkkk||
heysaito|Thu Mar 12 22:10:23 +0000 2015|I'm at FMU - Campus Liberdade-Brigadeiro in Sao Paulo, SP https://t.co/GLCQenE7AI|-23.55927216|-46.64206878
dedominicia|Thu Mar 12 22:06:31 +0000 2015|Xiii (@ FMU - Campus Morumbi in Sao Paulo, SP) https://t.co/aBtDNDL0Pf|-23.5794124|-46.70594931
robfabrini|Thu Mar 12 22:05:24 +0000 2015|I'm at FMU - Campus Vila Mariana I in Sao Paulo, SP https://t.co/wUziTwrwHm|-23.58857266|-46.6340297
osvaldomatosjr|Thu Mar 12 22:05:15 +0000 2015|Universitarios passam a madrugada na calcada para aderir ao Fies http://t.co/dDevaYzLHx||
Issa_fidelis|Thu Mar 12 22:01:38 +0000 2015|Ir pra fmu toda terca e quinta enjoa||
AFONSOROBERTO|Thu Mar 12 21:50:36 +0000 2015|Universitarios passam a madrugada na calcada para aderir ao Fies http://t.co/wfP2z62sn2||
AFONSOROBERTO|Thu Mar 12 21:50:28 +0000 2015|E agora militontos. http://t.co/l5I3nZtjDe||
Peranick|Thu Mar 12 21:48:28 +0000 2015|I'm at FMU - Campus Liberdade in Sao Paulo, SP https://t.co/ovZGdqv6Hs|-23.56080081|-46.63722038
ChobasB|Thu Mar 12 21:45:14 +0000 2015|RT @Dona_Aninha: Fmu e um peso na minha vida||
AlyssonMariano7|Thu Mar 12 21:45:10 +0000 2015|Parece medico mas e so estudante de Fisioterapia mesmo.  #FMU #fisioterapia http://t.co/L94cjrpVQx||
Dona_Aninha|Thu Mar 12 21:38:42 +0000 2015|Fmu e um peso na minha vida||
juluisa2010|Thu Mar 12 21:35:31 +0000 2015|RT @Rajiv_Nery: Alunos da FMU passam a madrugada na calcada para aderir ao Fies: Quem passava pela avenida Liberdade ... http://t.co/uXlaNr...||
_deemelo|Thu Mar 12 21:34:06 +0000 2015|Fui pra faculdade, sai no intervalo pra ir no medico com a minha mae , depois fui na Fmu com a Rapha e ainda voltei na santa casa , e so|-23.49330759|-46.66811751
Rique_ramos|Thu Mar 12 21:32:23 +0000 2015|Isso e triste pra kct... http://t.co/VvUJleEsHu||
omelettemarcas|Thu Mar 12 21:31:44 +0000 2015|Patria Educadora! http://t.co/G2LFGAWln7||
Claudiadabreu12|Thu Mar 12 21:27:02 +0000 2015|RT @folha: Alunos da FMU passam a madrugada na calcada para aderir ao Fies. http://t.co/qFOHoWMFDy||
Pedro_Pacheco|Thu Mar 12 21:26:12 +0000 2015|Realmente foi bastante dificil concluir o requerimento do FIES nos ultimos dias. http://t.co/RYCgxdNbfz||
lezawn|Thu Mar 12 21:21:51 +0000 2015| (@ FMU - Predio 9 in Sao Paulo) https://t.co/2bSe6JPwIj||
LUIZCARLOSFURIG|Thu Mar 12 21:21:06 +0000 2015|RT @folha: Alunos da FMU passam a madrugada na calcada para aderir ao Fies. http://t.co/qFOHoWMFDy||
tai_ferreiras|Thu Mar 12 21:19:00 +0000 2015|Photoset: Projeto Fotografico realizado durante as aulas de Fotografia de Estudio. FMU. 2014 Por Alana... http://t.co/awFlGUPwd9||
letraslimitadas|Thu Mar 12 21:18:17 +0000 2015|RT @folha: Alunos da FMU passam a madrugada na calcada para aderir ao Fies. http://t.co/qFOHoWMFDy||
ArqtoNatan|Thu Mar 12 21:15:22 +0000 2015|I'm at FMU - Campus Vila Mariana II in Sao Paulo, SP https://t.co/yGXkRsF5LW|-23.60036864|-46.64636135
ricocherbino|Thu Mar 12 21:13:34 +0000 2015|I'm at FMU - Educacao Fisica in Sao Paulo, SP https://t.co/yeeqB2czhE|-23.56187122|-46.63460455
saborbrasil01|Thu Mar 12 21:12:25 +0000 2015|Quer FIES, nao tem mais! http://t.co/H2ip79EWec||
ernane_sp|Thu Mar 12 21:02:18 +0000 2015|Universitarios passam a madrugada na calcada para aderir ao Fies http://t.co/5wjCwKwvRE||
kakasales|Thu Mar 12 20:59:55 +0000 2015|Universitarios passam a madrugada na calcada para aderir ao Fies http://t.co/DwixXjeVUJ||
petrafan|Thu Mar 12 20:50:55 +0000 2015|FMU apontou a incompetencia, certamente sera retaliada - A cada momento surge uma 'armadilha' no Fies, diz faculdade http://t.co/VZLlJ9Llz8||
Lolla_Munguira|Thu Mar 12 20:49:09 +0000 2015|I'm at FMU - Campus Morumbi in Sao Paulo, SP https://t.co/sEon05Rytk|-23.5794124|-46.70594931
HalanaPotter|Thu Mar 12 20:45:57 +0000 2015|Exposicao de orquideas pertinho da fmu, descobri hoje com o Davi   **||
rafadececchetto|Thu Mar 12 20:39:18 +0000 2015|Zzz (@ FMU - Campus Ana Rosa in SAO PAULO) https://t.co/CYwNTVZ9mv|-23.57974812|-46.639246
mendesgigante|Thu Mar 12 20:34:10 +0000 2015|Universitarios passam a madrugada na calcada para aderir ao Fies http://t.co/VNrDR1TlsZ||
Mikaelle_Rest|Thu Mar 12 20:28:52 +0000 2015|Universitarios passam a madrugada na calcada para aderir ao Fies http://t.co/w8We4TQyJ2||
FgaBarbaraJusto|Thu Mar 12 20:22:50 +0000 2015|Eh!!! Alguns vao dizer que a culpa nao e da presidente, vamos la patria educadora!!!!! http://t.co/Asnm02DnLr||
lmanolio|Thu Mar 12 20:19:25 +0000 2015|Patria educadora!!! http://t.co/8LDU5WOLT4||
cierifmu|Thu Mar 12 20:13:42 +0000 2015|Bolsas de Estudos da FMU para os EUA. http://t.co/CTy0bTCHJ8||
kahkhalil|Thu Mar 12 20:10:07 +0000 2015|@mahelena_ simm, muito diferente, estou fazendo relacoes internacionais na fmu, e bem puxado e voce ve que nao aprendeu NADA na escola!||
fcrepaldi|Thu Mar 12 20:04:08 +0000 2015|Amigos FMU ...||
_silvestrelucas|Thu Mar 12 20:00:43 +0000 2015|@gabs_ribeiroo ai o PT junta com a FMU entao, so fode||
CRISTIN66335753|Thu Mar 12 19:41:47 +0000 2015|RT @UOL: Alunos passam a madrugada na calcada para aderir ao Fies http://t.co/7nq82JMQg9 @UOL||
pedrohq16|Thu Mar 12 19:37:57 +0000 2015|"""O candidato Aecio vai tirar o FIES, PROUNI e o Pronatec de voces"" - ROUSSEFF, Dilma. http://t.co/FT5ksZBb7v"||
danknoxx|Thu Mar 12 19:36:55 +0000 2015|Quinta-feira ate que em fim esta acabando essa semana  #gotojob #brigas #fmu #ti @ FMU - Campus... https://t.co/aGMah75EDG|-23.55927863|-46.64210755
ViviCostha|Thu Mar 12 19:34:31 +0000 2015|"Olha a fmu ai minha gente http://t.co/GtnGas6ZZH""facefolha"""||
Toto_Marvadeza|Thu Mar 12 19:32:24 +0000 2015|O Aecio vai acabar com o fies!Eu vou manter o Pronatec.Ass. Dilma Roussef http://t.co/5Zn51D5unH||
jcjeferson|Thu Mar 12 19:27:38 +0000 2015|Universitarios passam a madrugada na calcada para aderir ao Fies http://t.co/hbBAwAoWU2||
vitoriaBeraldi|Thu Mar 12 19:19:09 +0000 2015|pq se nao for pra beber nem vou @ Fmu Ana Rosa https://t.co/IbVbwXIrr5|-23.5797161|-46.6391271
mayaraaaraujo|Thu Mar 12 19:17:50 +0000 2015|Essa fmu cansa minha beleza||
marizadiiniz|Thu Mar 12 18:55:11 +0000 2015|Esqueci que tinha artigo da ADT no sistema, odeio esse trem, pra que a FMU faz isso?||
aimeereiis|Thu Mar 12 18:50:11 +0000 2015|"""Lado a lado vamos caminhar""   @ Fmu Ana Rosa https://t.co/LJa5meNUSf"|-23.5797161|-46.6391271
LeninhaAFranca|Thu Mar 12 18:44:23 +0000 2015|RT @folha: Alunos da FMU passam a madrugada na calcada para aderir ao Fies. http://t.co/qFOHoWMFDy||
kakau_mizael|Thu Mar 12 18:28:24 +0000 2015|Universitarios passam a madrugada na calcada para aderir ao Fies http://t.co/Egxyh08fBV||
pitguedes|Thu Mar 12 18:21:06 +0000 2015|Patria educadora na veia e isso ai http://t.co/Ru2eKlV1jV||
raulferrazfh|Thu Mar 12 18:17:39 +0000 2015|O pais da educacao! http://t.co/S1qRQbe7kF||
jwbranda|Thu Mar 12 18:00:15 +0000 2015|RT @folha: Alunos da FMU passam a madrugada na calcada para aderir ao Fies. http://t.co/qFOHoWMFDy||
wezelei|Thu Mar 12 18:00:03 +0000 2015|Sobre o fies so digo uma coisa, com esse caos vcs vai ter q rever esse prazo de aditamento viu queridos? #Fies #FMU||
Candisseisso|Thu Mar 12 17:59:02 +0000 2015|RT @vacachuvamor: PATRIA EDUCADORA: estudantes da FMU dormem na rua na tentativa de resolverem problemas com o FIES.||
wezelei|Thu Mar 12 17:58:24 +0000 2015|Nao sei mais oq faco sobre o fies, nao consigo fazer o aditamento, ir la na fmu nao resolve nada pq a fila ta maior do q a do show do Justin||
danubio_sp|Thu Mar 12 17:57:08 +0000 2015|"Me divirto nessa vida viu, ""te vi na fmu"". Haushaushaushau"||
mauriciodvorak|Thu Mar 12 17:42:29 +0000 2015|"E a ""Patria Educadora!"" http://t.co/2T38Yyi7Ww"||
HamiltonPipoli|Thu Mar 12 17:41:35 +0000 2015|RT @folha: Alunos da FMU passam a madrugada na calcada para aderir ao Fies. http://t.co/qFOHoWMFDy||
ThayroneKleber|Thu Mar 12 17:36:51 +0000 2015|Absurdo! Mudaram as regras sem mais nem menos! Thallisson Rodrigo, Marilia Macedo http://t.co/Lk0wPKLsVp||
betogaldinorn|Thu Mar 12 17:35:47 +0000 2015|Patria educadora. rsrsrsrs piada. http://t.co/l00XYrXg6r||
marizadiiniz|Thu Mar 12 17:27:09 +0000 2015|Se a FMU nao melhorar depois disso, nos alunos estamos perdidos #FMU #QdeQueBosta http://t.co/erXSpAPiQM||
CaaarolDias2|Thu Mar 12 17:23:50 +0000 2015|RT @Vivicssss: FMU  vs Mack  e guerra e odio antigo,  se ta maluco..||
mdrumond10456|Thu Mar 12 17:16:20 +0000 2015|Universitarios passam a madrugada na calcada para aderir ao Fies http://t.co/arah7jDpsi||
