user|time|tweet|latitude|longitude
kathynunes2|Sun Mar 15 14:02:38 +0000 2015|RT @ATalZukaDoPudim: Dias normais Professor -- Alunos -- Dias de testeProfessor -- Alunos -- ||
gajo_sexy_da_tl|Sun Mar 15 14:02:31 +0000 2015|Tenho teste amanh e ainda no estudei nada||
BrunoMartins112|Sun Mar 15 14:02:29 +0000 2015|Sinto-me completamente de frias,  tenho teste amanh, ou seja, estou lixado||
AndreiaB|Sun Mar 15 14:02:25 +0000 2015|RT @jessycah99: E amanha vou receber o teste de matematica||
Flashowski|Sun Mar 15 14:02:15 +0000 2015|RT @QueridaDianinha: como  possvel haver teste na ltima semana de aulas antes das frias da pscoa (??)||
boliveras65|Sun Mar 15 14:02:05 +0000 2015|Lanado Manjaro Linux KDE 0.9.0 pre4 agora com KDE Plasma e 5.2.1! Teste! http://t.co/XCVARq7Q7p||
RicardoFerro223|Sun Mar 15 14:02:01 +0000 2015|@alexandreruivo_ teste amanh at te cagas||
PatriiciaDanii1|Sun Mar 15 14:01:57 +0000 2015|RT @oPoetazinho: A vida toda  um teste.  The Walking Dead||
theawesomeekid|Sun Mar 15 14:01:55 +0000 2015|amanh  o ultimo teste||
wtvjoana|Sun Mar 15 14:01:47 +0000 2015|amanh vou receber o teste de portugus e espero bem tirar um 70%||
illuminarch|Sun Mar 15 14:01:46 +0000 2015|Lanado Manjaro Linux KDE 0.9.0 pre4 agora com KDE Plasma e 5.2.1! Teste! http://t.co/8BfX8fC6At||
waGNUx|Sun Mar 15 14:01:46 +0000 2015|Lanado Manjaro Linux KDE 0.9.0 pre4 agora com KDE Plasma e 5.2.1! Teste!: A equipe de desenvolvimento Manjaro... http://t.co/5LKI1uGdIW||
Matsuura0|Sun Mar 15 14:01:45 +0000 2015|Lanado Manjaro Linux KDE 0.9.0 pre4 agora com KDE Plasma e 5.2.1! Teste!: A equipe de desenvolvimento Manjaro... http://t.co/ooMXBjzOLJ||
boliveras65|Sun Mar 15 14:01:38 +0000 2015|Lanado Manjaro Linux KDE 0.9.0 pre4 agora com KDE Plasma e 5.2.1! Teste! http://t.co/JYyXuJOvEx||
atuaciumenta|Sun Mar 15 14:01:26 +0000 2015|Amanh tenho teste de matemtica ||
wtvjoana|Sun Mar 15 14:01:17 +0000 2015|eu tirei 55,5 no teste de histria lol||
thaysalmeidaa3|Sun Mar 15 14:01:05 +0000 2015|"Peguei na minha apostila e vi tudo ""bl bl bl "" boatos que eu vou me FUDER nesse teste"|-22.55707906|-44.12436522
JPMGC_|Sun Mar 15 14:00:59 +0000 2015|"Gostei de um vdeo @YouTube de @quinhasfx http://t.co/CXrVW8uhEH EFEITO DE SUPER VELOCIDADE || TESTE 2 BY: QUINHAS"||
mariananevesjj|Sun Mar 15 14:00:57 +0000 2015|RT @Marianapasantos:  bu matria sinto que me vou lixar amanh no teste||
LimaaLimaao|Sun Mar 15 14:00:55 +0000 2015|RT @MiisterErnesto: @LimaaLimaao @BlessedBT Hooo madje's, temos de fazer trabalho de histria, decorar trabalho de ingls e teste oral de F||
brunamoimarin|Sun Mar 15 14:00:48 +0000 2015|RT @LiamPayneNewsBR: Hoje faz 5 anos que Zayn fez seu teste para o The X Factor. Que orgulho! #KCA #Vote1DUK http://t.co/DPK5EhNPIq||
Laurasiiilvaa|Sun Mar 15 14:00:44 +0000 2015|RT @ritagmoreira: Qual a necessidade de meterem um teste para a ltima semana de aulas?||
Rafael7P|Sun Mar 15 14:00:43 +0000 2015|RT @Ritaapereiraa11: Tenho teste amanh e ainda no estudei nada de nada. Puxaa ||
_Joana_Martins|Sun Mar 15 14:00:43 +0000 2015|RT @MadalenaPombas: Ainda estou a tentar perceber como  q vou estudar,  q tenho teste de biologia amanh mas ok||
pqposwag|Sun Mar 15 14:00:31 +0000 2015|amanh teste de matematia||
Lisa_santosI|Sun Mar 15 14:00:29 +0000 2015|vou ter teste de PT||
saraceustaquio|Sun Mar 15 14:00:29 +0000 2015|Amanh devo receber o teste de histria lol que bela nota que vai ser||
xia_goncalves|Sun Mar 15 14:00:28 +0000 2015|Tera tenho teste||
margariddam|Sun Mar 15 14:00:25 +0000 2015|n estudei nada para o mini teste||
pqposwag|Sun Mar 15 14:00:24 +0000 2015|amanh tenho o meu ultimo teste||
TestonioFakonio|Sun Mar 15 14:00:22 +0000 2015|aconteceu um teste http://t.co/CBCCc3rfnq||
filippasoares|Sun Mar 15 14:00:18 +0000 2015|"Mais um teste que vai ser muito ""seja o que deus quiser"" porque eu j no consigo reter mais informao"||
salvadorverdao|Sun Mar 15 14:00:08 +0000 2015|lado direito do Parmera tem bom teste hoje, Lateral esq. do XV  muito bom, Paulinho tambem cai bem por ali, Toni bom jogador||
andreiajardiim|Sun Mar 15 14:00:08 +0000 2015|RT @CiriloArilho: Esta semana e receber os teste vai ser uma merda... RIP pxo 2015||
Maria4Saraiva|Sun Mar 15 14:00:07 +0000 2015|Aquele teste vai me correr to mal||
micaela_farcas|Sun Mar 15 14:00:07 +0000 2015|Tera acho que vou ter o ltimo teste.||
suckit505|Sun Mar 15 13:59:58 +0000 2015|fazendo aqui um teste capricho pra saber com qual look devo ir no protesto||
wtvpeoplesayIam|Sun Mar 15 13:59:57 +0000 2015|teste de portugus, is that you?  http://t.co/UUBqm0Yo31||
andreiabbg14|Sun Mar 15 13:59:41 +0000 2015|RT @Carolina_Bray: @andreiabbg14 10n com a dificuldade daquele teste  considerado 20 ||
CarolinaCanadas|Sun Mar 15 13:59:18 +0000 2015|Depois de fazer o teste de tera  como se ficasse de frias porque  o ltimo teste do perodo||
raquelscduarte|Sun Mar 15 13:59:17 +0000 2015|Tera feira tenho teste de histria||
carthur_almeida|Sun Mar 15 13:59:16 +0000 2015|Fica o alerta http://t.co/iaMhwknBjf||
MottaFogo|Sun Mar 15 13:59:13 +0000 2015|RT @leorossatto: TESTE DE LGICA proibido ir no protesto de vermelho A cor do PPS  vermelhoO PPS vai no protestoPergunta: vo bater n||
robsoncosta_|Sun Mar 15 13:59:12 +0000 2015|assistindo parmera 11 da manh  indito no teste de fidelidade||
DercolePatricia|Sun Mar 15 13:59:11 +0000 2015|vou ter teste amanh e no sei nada daquela merda...||
Carolina_Bray|Sun Mar 15 13:59:10 +0000 2015|@andreiabbg14 10n com a dificuldade daquele teste  considerado 20 ||
Juninho1801|Sun Mar 15 13:59:09 +0000 2015|@DavyJonesRJ faz um teste do novo colete balstico que lano nas heists, vai ver  igual aquele capacete que lano tambm a um tempo atrs||
strangee__girl|Sun Mar 15 13:59:05 +0000 2015|RT @its_junior_gong: s me falta um teste e tou mm a cagar no gajo||
glamourcamren|Sun Mar 15 13:58:53 +0000 2015|RT @Help5H_: Ver fotos da lauren  tipo passar por um teste de sobrevivencia nivel hard  #VoteFifthHarmony #KCA http://t.co/IoxyYy9Cqh||
ritagmoreira|Sun Mar 15 13:58:52 +0000 2015|Qual a necessidade de meterem um teste para a ltima semana de aulas?||
MitoAidar|Sun Mar 15 13:58:46 +0000 2015|@danielperrone  teste pra cardaco amigo!||
