"";"V1";"V2"
"8484";0,0654553677212982;0
"8486";-0,00346788971243008;0
"8487";0,00764286065124935;0
"8490";0,35466189537534;1
"8491";0,0652206322789483;0
"8495";0,128900027238498;0
"8496";0,00792211045099726;0
"8500";0,00764325094664809;0
"8502";0,00752910654373999;0
"8507";0,0415496466977193;0
"8508";0,126536133825725;0
"8511";0,113809983075954;0
"8514";0,041398934751074;0
"8521";0,00795641602771233;0
"8524";0,0414499635808894;0
"8525";0,00743371461636015;0
"8530";0,0157795793995616;0
"8532";0,0075630161905824;0
"8535";0,0123400376232335;0
"8538";0,0416573915796341;0
"8539";0,00793012780281994;0
"8541";0,00776765308511133;0
"8544";0,0417629516378757;0
"8547";0,11370448074506;0
"8548";-0,32912446748348;0
"8550";0,00761555085153064;0
"8552";0,00745537719166821;0
"8553";0,00515803700377748;0
"8554";0,00756639977896599;0
"8557";0,0126032474427224;0
"8576";0,0121720331132323;0
"8583";0,00749134378723125;0
"8584";0,00765433464523567;0
"8591";0,00746125257731971;0
"8594";-0,115417651847264;0
"8598";0,0417121449264271;0
"8599";0,290698178246829;0
"8609";0,0122394050995718;0
"8610";0,00779740646079617;0
"8611";0,0415682598445548;0
"8612";0,0415696338815645;0
"8613";0,00746295025354841;0
"8618";0,0599675918368848;0
"8623";0,352237464876145;0
"8637";0,0497266321434141;0
"8638";0,00753295452163337;0
"8640";0,0075137729334858;0
"8642";0,0076282275630584;0
"8643";0,041523668486736;0
"8648";0,0082083762747235;0
"8650";0,388795813134746;0
"8651";0,00745396572944855;0
"8652";0,00798991472962489;0
"8659";0,0074355667201073;0
"8661";0,0451606750685972;0
"8666";0,00748150824628467;0
"8669";0,00742459097423552;0
"8671";0,0415780878233725;0
"8672";0,00746163523867853;0
"8678";0,00744185319844136;0
"8681";0,00745601525573712;0
"8686";0,0412889493937929;0
"8688";0,185241061619252;0
"8693";0,00904547336039872;0
"8696";0,00744722272665672;0
"8704";0,0416168362807189;0
"8707";0,709174496950192;1
"8708";0,00742734350901179;0
"8713";0,130607657532613;0
"8719";0,352583968199591;1
"8721";0,00744436993602048;0
"8726";0,0075241689655464;0
"8727";0,0074668659274507;0
"8728";0,00761166364528036;0
"8729";0,00752593281022838;0
"8730";0,00831120440711607;0
"8734";0,00749655656948821;0
"8737";0,0416071893522783;0
"8738";0,00748320297640619;0
"8739";0,0181624488329666;0
"8743";0,00768461035296684;0
"8746";0,462372299822027;1
"8750";0,0497898322114669;0
"8753";0,00744937813040086;0
"8757";0,00768579772095389;0
"8760";0,0422660185371162;0
"8762";0,00742886789667206;0
"8764";0,0120334260171013;0
"8765";0,00747981746938896;0
"8772";0,00433762824846638;0
"8776";0,0258739806603836;0
"8782";0,0436224980295454;0
"8787";0,143776417093807;0
"8790";0,00753960988125235;0
"8791";0,00772241707298008;0
"8793";0,00749346218771523;0
"8800";0,00747268644800007;0
"8802";0,00750033391688473;0
"8806";0,00822677442810706;0
"8811";0,0243227307682382;0
"8813";0,0418053045729027;0
"8823";0,110804201451473;0
"8830";0,0413647924622558;0
"8832";0,00990971586414961;0
"8833";0,676269412901628;1
"8834";0,00776919315347545;0
"8840";0,0074684907214108;0
"8845";0,0415766761194864;0
"8850";0,0415756506767596;0
"8852";0,286769194128578;0
"8856";0,0417182593880627;0
"8860";0,00746600243330862;0
"8861";0,0414801877419254;0
"8865";0,225729807644467;0
"8866";0,0077738885464209;0
"8869";0,00729779058585717;0
"8872";0,0075672716896729;0
"8880";0,00744857291949512;0
"8883";0,00760091063631262;0
"8886";0,146911141981413;0
"8892";0,0577045077720846;0
"8893";0,0414899132176551;0
"8894";0,0415435132559101;0
"8895";0,00748885610629445;0
"8897";0,00752087430832225;0
"8899";0,00743580105919116;0
"8902";-0,00130622415321268;0
"8903";0,0211794882419421;0
"8905";0,0414757216596953;0
"8907";0,00754520241314664;0
"8912";0,00763189765630128;0
"8921";0,0074717494718604;0
"8924";0,13907968364069;0
"8925";0,0412589046930624;0
"8934";0,00750253350891943;0
"8937";0,00744533060358259;0
"8938";0,00748629779337028;0
"8944";0,126286273694617;0
"8945";0,00757272026188081;0
"8946";0,0410519979721565;0
"8948";0,00768858163876716;0
"8950";0,352512547265349;0
"8952";-0,00463546011391068;0
"8955";0,00789953261729319;0
"8956";0,00791613582347413;0
"8960";0,0416789965256745;0
"8965";0,0088930061015856;0
"8979";0,00767885969338715;0
"8981";0,00771090315304045;0
"8984";0,00797011169120802;0
"8985";0,0434048774568841;0
"8989";0,00722872440737284;0
"8992";0,0418670553138417;0
"8993";0,00791199157923349;0
"8998";0,103626191949066;0
"8999";-0,0604363364998017;0
"9002";0,0077875500443234;0
"9006";-0,00343640967243454;0
"9007";0,00741353025885699;0
"9013";0,00778063635140484;0
"9015";0,0414142948361521;0
"9017";0,0421900053244338;0
"9021";0,012321687616396;0
"9023";0,00815556340638667;0
"9024";0,0103500381748422;0
"9026";0,378117672709992;1
"9038";0,617524113704915;0
"9042";0,00752281971017021;0
"9045";0,654725317657072;1
"9048";0,0121701658943298;0
"9050";0,710021232185772;1
"9053";0,0411296428065294;0
"9055";0,00758968812421916;0
"9059";0,073547526563306;0
"9060";0,00968517392774358;0
"9066";0,00787736513182873;0
"9072";0,00994399771433217;0
"9077";0,13306943460727;0
"9078";0,00771253793948661;0
"9079";0,0416366676734523;0
"9088";0,121661871886655;1
"9094";0,0981091689810855;0
"9095";0,00909183641406288;0
"9104";0,00772541985695406;0
"9105";0,361424144017143;1
"9108";0,214289756341299;1
"9109";0,00764419762458739;0
"9110";0,00747728181012296;0
"9114";0,197600104745838;0
"9115";0,143102030189554;0
"9116";0,0209569125073591;0
"9117";0,00770899893466646;0
"9120";0,0121559478785669;0
"9122";0,543602833723576;0
"9123";0,00865358418724335;0
"9126";0,00750171853527569;0
"9130";0,00755663401309641;0
"9133";0,0769496339495494;0
"9140";0,0414216974900055;0
"9142";0,0125051216464122;0
"9143";0,334288565779252;0
"9144";0,416886362155743;1
"9145";0,725656648713309;1
"9149";0,00918305534507464;1
"9150";0,00760052622562678;0
"9151";0,00805097868179695;0
"9154";0,00793728638899127;0
"9160";0,0074277217699955;0
"9165";0,00756776207930769;0
"9167";0,115470820780958;0
"9173";0,0415313536963743;0
"9175";0,00813300755144711;0
"9177";0,00758348396001634;0
"9181";0,521525257632677;0
"9183";0,013411665337704;0
"9186";0,626911323106543;0
"9187";0,00797980162684146;0
"9192";0,00765371794420532;0
"9195";0,421758155946658;0
"9196";0,0076368897607003;0
"9200";0,0414021674720955;0
"9201";0,00767201529082322;0
"9202";0,0414068786691261;0
"9203";0,0419613955777091;0
"9208";0,00789496216613055;0
"9210";0,454067214034012;1
"9212";-0,00196812763621719;0
"9217";0,0419607797246386;0
"9226";-0,0291215850546669;0
"9230";0,00896055022663294;0
"9231";0,0075064401411563;0
"9236";0,00745899639209617;0
"9238";0,0576209027356692;1
"9240";0,0130987567607039;0
"9243";0,601691316966588;1
"9244";0,00761682601186979;0
"9247";0,00749200547522831;0
"9249";0,0414521058511006;0
"9251";0,00767273552105123;0
"9255";0,484132039215193;0
"9257";0,00765087191534912;0
"9259";0,00809681381016382;0
"9260";0,00752237976841762;0
"9262";0,490620376035731;0
"9267";0,0415581209438163;0
"9273";0,0413157938558642;0
"9274";0,00925935786207931;0
"9280";0,0417931510649377;0
"9285";0,369754185225415;0
"9292";0,0321925877511885;0
"9293";0,00717835228221492;0
"9295";-0,0817015964349969;0
"9296";0,041407635822114;0
"9300";0,106486654009259;0
"9307";0,00832751659027391;0
"9312";0,301463478123635;0
"9313";0,130011787509081;0
"9323";0,00780226958645185;0
"9325";0,0414626684519462;0
"9330";0,00743247065676188;0
"9332";0,0416045653057763;0
"9338";0,00764455016968539;0
"9340";0,035923416020277;0
"9342";0,0416644061765703;0
"9345";-0,00328735471932241;0
"9347";0,0420340228200974;0
"9348";0,00814547623168131;0
"9349";0,00780562998245042;0
"9353";0,0416618147034071;0
"9359";0,00770402366427779;0
"9363";0,0075199834034622;0
"9364";0,281158839206207;0
"9367";0,0161691038624644;0
"9369";0,0138492790615104;0
"9378";0,0126189559101576;0
"9381";0,330197984514073;1
"9382";0,663575109846045;1
"9385";0,0123784046201199;0
"9386";0,17293482364809;0
"9388";0,00855531351789912;0
"9392";0,012472550919564;0
"9399";0,00890870636152273;0
"9401";0,00756927086739392;0
"9409";0,00914918468611341;0
"9410";0,0122387617437025;0
"9414";0,0251029750661636;0
"9417";0,0104559634752167;0
"9419";0,00763747759219223;0
"9420";0,179731599750035;0
"9423";0,0229267020058707;0
"9429";0,00742458446830489;0
"9434";0,0416281921835422;0
"9437";0,00374681718856738;0
"9441";0,00764599545004034;0
"9442";0,114086823854289;1
"9443";0,189214074465636;1
"9444";0,00752482163613392;0
"9448";0,00804573333651286;0
"9449";0,0142423107725469;0
"9451";0,0151039271892271;0
"9460";0,00758350322589091;0
"9464";0,0416308605836685;0
"9465";0,0266813358244012;0
"9471";0,00753301793847909;0
"9474";0,0122788034196793;0
"9477";0,156778581229736;1
"9483";0,00927934034522662;0
"9484";0,00785316899308374;0
"9487";0,00766171665151259;0
"9497";0,00780358909343175;0
"9502";0,263065938306249;0
"9503";0,00987677287105275;0
"9504";0,00858699751839767;0
"9517";0,0417161135496308;0
"9518";0,00793639598768762;0
"9522";0,00774300300232426;0
"9524";0,00907930867361178;0
"9525";0,00754302430169722;0
"9527";0,0074451280309337;0
"9529";0,00778594464771913;0
"9533";0,0078551988633168;0
"9535";0,215249869055557;0
"9536";0,00786747264150538;0
"9545";0,0089089877504154;0
"9547";0,00765592047470319;0
"9553";0,0125180572570869;0
"9559";0,0418731240554976;0
"9560";0,0141668653750147;0
"9562";0,00768902294338918;0
"9563";0,00119518328695775;0
"9566";0,0415315417803816;0
"9573";0,236116281795211;0
"9575";0,0121895499435387;0
"9577";0,0126314459929256;0
"9582";0,00768341173073482;1
"9584";0,0416241941752131;0
"9587";0,577761285561188;0
"9588";0,00754118915119888;0
"9590";0,00936885484528993;0
"9596";0,281712409538264;0
"9597";0,00790510936170573;0
"9599";0,0124356102408662;0
"9602";0,304305773418353;0
"9610";0,00768208828345092;0
"9611";0,0414465214994712;0
"9612";0,00764287117474831;0
"9615";0,0076018568016487;0
"9624";0,012111021118064;0
"9644";0,0199092259495069;0
"9645";0,00755630398251304;0
"9646";0,00758885458022484;0
"9654";0,0932184979117128;0
"9656";0,00760817518624811;0
"9657";0,0314666190071322;0
"9666";0,0173760506497828;0
"9667";0,00770568685248184;0
"9669";0,00762698130170468;0
"9671";0,0414990895849826;0
"9677";0,00758621842347261;0
"9679";0,0415307371448215;0
"9680";0,04153463203653;0
"9685";0,00760338769789848;0
"9686";0,0101585171457667;0
"9688";0,00745020485061036;0
"9695";0,0417373672453508;0
"9696";0,00745875526733157;0
"9698";0,00745448393177171;0
"9703";0,146926885557609;0
"9706";-0,00287054901009755;0
"9707";0,00754407788702981;0
"9710";0,00763232453042072;0
"9713";0,0201535338259085;0
"9719";0,0120522854514716;0
"9722";0,0419234664885461;0
"9724";0,00794647085543003;0
"9730";0,0135859745968258;0
"9731";0,00756378385694327;0
"9736";0,04140381491099;0
"9740";0,0418617550890542;0
"9742";-0,0439372741206538;0
"9745";0,00795017277302799;0
"9747";0,0416976430466959;0
"9750";0,167806790363074;0
"9754";0,0380978355032176;0
"9759";-0,0105699270055573;0
"9761";0,00929160018178836;0
"9762";0,00827510971554817;0
"9766";0,0407520757663032;0
"9769";0,0264902004644893;0
"9771";0,0130139203165962;0
"9775";0,37798020980604;1
"9777";0,019321277801063;0
"9778";0,0419771263539585;0
"9785";0,0125507007602267;0
"9789";0,00861334452554323;0
"9792";0,00810696294403927;0
"9798";0,0151928736987706;0
"9805";0,278324355254497;0
"9807";0,0128728924377703;0
"9809";0,0611099352446335;0
"9816";0,00813972504981487;0
"9817";0,00903554173816642;0
"9820";0,0417585236515956;0
"9821";0,0130977300915729;0
"9822";0,00868521133895615;0
"9824";0,00765328032123706;0
"9826";0,583314479179337;1
"9834";0,0084515036830398;0
"9839";-0,0579391873634957;0
"9840";0,00838809628114318;0
"9842";0,01262327431627;0
"9843";0,0417622988662397;0
"9846";0,0419260181570855;0
"9859";0,136197563871389;0
"9861";0,0418023641720247;0
"9867";0,00777999339437312;0
"9868";0,0291042653112049;0
"9869";-0,00315822890012386;0
"9872";0,0128360802842288;0
"9878";0,00802926023103905;0
"9881";0,00800049517489436;0
"9883";0,00837264310383072;0
"9884";0,00839164660489046;0
"9885";0,0409459578643242;0
"9886";0,00793074423957306;0
"9890";0,00832982946485299;0
"9892";0,00790078887268046;0
"9894";0,00796746791628493;0
"9897";0,00796922823881842;0
"9905";0,0422484882706534;0
"9908";0,0105672595624523;0
"9914";0,119872735848841;0
"9915";0,00776247018754437;0
"9920";0,344609185626876;0
"9923";0,179488392484363;0
"9924";0,156153039957996;0
"9927";0,00795922649164441;0
"9930";0,0141912907961293;0
"9932";0,0433695346286659;0
"9933";0,0133386235687634;0
"9934";0,0137343288419425;0
"9936";0,0128200725686961;0
"9937";0,117670225847103;0
"9943";0,120374728609851;0
"9944";0,00820918186557427;0
"9945";0,00748730596041373;0
"9951";0,135204204792315;0
"9955";0,0118298468705742;0
"9966";0,0413987097473151;0
"9967";0,00778511859312635;0
"9968";0,00763548951720903;0
"9974";0,0122685573180995;0
"9975";0,0415688192631716;0
"9978";0,00766917023024564;0
"9981";0,00826326770656355;0
"9983";0,0081508656208069;0
"9986";0,433019845149377;0
"9987";0,132887164193355;1
"9988";0,00779073983738808;0
"9994";0,703125663291081;1
"10008";0,00857576913830903;0
"10010";0,00860041913053571;0
"10015";0,0079074309056759;0
"10016";0,0416859176554513;0
"10017";0,0414722245972561;0
"10022";0,125954162674478;0
"10028";0,00757084098779075;0
"10033";0,0076073358003677;0
"10034";0,00792326322806253;0
"10039";0,0121278917352319;0
"10040";0,0433295743241069;0
"10043";-0,0216125051685545;0
"10047";-0,00592942381357347;0
"10050";0,637044020988145;1
"10051";0,00744080485934671;0
"10052";0,00757792839937458;0
"10055";0,0219682937566954;0
"10057";0,239631512205926;0
"10064";0,576911258886441;1
"10067";0,00797100277554023;0
"10068";0,131320299783863;0
"10076";0,112899431683796;0
"10077";0,339045544654765;0
"10078";0,00829773195305299;0
"10086";0,103970670408456;0
"10097";0,00780979175207118;0
"10098";0,53232837552262;1
"10100";0,0142849695257972;0
"10104";0,00756389126260244;0
"10109";0,0440472383368348;0
"10111";0,0452089136553277;0
"10114";0,436219788237627;0
"10121";0,00860200496661133;0
"10123";0,00884712916833192;0
"10124";0,00839596572122527;0
"10127";0,0132750636918435;0
"10136";0,00821983882224502;0
"10138";0,00834111834813452;0
"10139";0,00742874691864258;0
"10140";0,00989589984815757;0
"10141";0,0396020859061695;0
"10144";0,0416286733108506;0
"10148";0,712945957127287;1
"10151";0,202733922002406;0
"10159";0,456340682552556;0
"10161";0,00966431257400911;0
"10163";0,35078074798575;0
"10164";0,0124777531358218;0
"10172";0,0133686524552197;0
"10186";0,110964584081849;0
"10189";0,00742680201521911;0
"10196";0,00774018268058606;0
"10204";0,00870867029013854;0
"10205";0,0131523666447847;0
"10207";0,0120479740633167;0
"10209";0,00891026446075114;0
"10211";0,192251382778858;0
"10214";0,0430411682665233;0
"10217";0,0130004225910202;0
"10225";0,00769547310160453;0
"10228";0,00816277628345911;0
"10229";0,00750100657956458;0
"10231";0,00780841562892116;0
"10233";0,0416557445678564;0
"10237";0,0427762897677657;0
"10238";0,00793154436834792;0
"10242";0,6938261074816;1
"10248";0,00904858779826816;0
"10253";0,00744430579150202;0
"10254";0,00986124763002423;0
"10261";0,136184008478367;0
"10266";0,381468505223905;0
"10267";0,00767473222905173;0
"10268";0,0136803481700639;0
"10269";0,00757413606087297;0
"10279";0,653376226174212;1
"10280";0,0539058558156634;0
"10281";0,0123504089771181;0
"10283";0,00749821658983023;0
"10287";0,470065052626638;0
"10289";0,117353506300314;0
"10295";0,00830881834198961;0
"10296";0,0110820701921721;0
"10298";0,00812077844306307;0
"10300";0,59814713895367;1
"10303";0,0133889955488659;0
"10330";0,387006100238073;1
"10337";0,00827213376575668;0
"10345";0,00901033307148456;0
"10348";0,00905356201087636;0
"10350";0,013184111572562;0
"10357";0,0234698546418265;0
"10361";0,0425565153592176;0
"10365";0,00843455357840062;0
"10366";0,00797170651807631;0
"10373";0,013833262515417;0
"10379";0,00968958770356668;0
"10385";0,00808035341626977;0
"10387";0,0080034047771607;0
"10390";0,00820019991931602;0
"10391";0,0417811266696229;0
"10394";0,00797550535550122;0
"10397";0,0405253622142187;0
"10404";0,0960318749944469;1
"10405";0,185105879480216;0
"10408";0,0113776851028874;0
"10409";0,0473392835366741;0
"10410";0,0124865177930917;0
"10416";0,0152301595460844;0
"10421";0,00800006263587154;0
"10434";0,00748660060114724;0
"10435";0,0419483018519041;0
"10438";0,0439781326520107;0
"10442";0,00781560242140841;0
"10448";0,0411449846456656;0
"10466";0,0130615761207622;0
"10472";0,0104458675571191;0
"10478";-0,0116517792924612;0
"10481";0,0132105612276984;0
"10483";0,0127202376067751;0
"10486";0,504392184310873;0
"10496";0,0126930018872928;0
"10500";0,00985225354846229;0
"10504";0,275127191867881;1
"10506";0,0413376285475015;0
"10507";0,0122187061099624;0
"10510";0,0122988336961291;0
"10513";0,364721721482449;0
"10515";0,000281894888784481;0
"10517";0,0133846164031554;0
"10525";0,012353195409988;0
"10527";0,00842919776259575;0
"10532";0,0136420073900135;0
"10534";0,0418126648452921;0
"10544";-0,00278010152471411;0
"10545";0,041160259096406;0
"10547";-0,0203373825282727;0
"10548";0,00926855663595992;0
"10552";-0,0214610488895146;0
"10555";0,0159867589599312;0
"10562";0,0179739811482704;0
"10566";-0,0198028580406514;0
"10567";0,0129117264216607;0
"10570";-0,0198824396924814;0
"10571";0,009046337890234;0
"10574";0,00780835541179069;0
"10580";0,0320227210444218;0
"10581";0,0390541050775273;0
"10584";0,0104553020183174;0
"10590";0,555179364431818;0
"10592";0,0150203032638556;0
"10607";0,0123848062634848;0
"10610";-0,00938479986909627;0
"10611";-0,0177258516151972;0
"10612";0,0310062573510038;0
"10613";0,711850822882236;0
"10621";0,0143065793422268;0
"10626";-0,000608709088696383;0
"10627";0,0709417220577992;0
"10631";0,0119976279720871;0
"10637";0,0121567172977476;0
"10640";0,0212516924206527;0
"10644";0,452672577554144;0
"10645";0,0159770318716901;0
"10646";0,105405016690749;0
"10648";0,00808142466693955;0
"10650";0,0123839141279367;0
"10651";0,0127579692613175;0
"10652";0,00808165895851047;0
"10660";0,00803822513429724;0
"10664";0,0086765345462874;0
"10670";0,252547936891358;0
"10671";0,0144861865171501;0
"10676";0,00657657398918082;0
"10678";-0,0182556307772835;0
"10685";0,0130926434543594;0
"10686";0,0369927887618641;0
"10690";0,0128195703874156;0
"10697";0,00839075391474518;0
"10698";0,0413982550160806;0
"10699";0,041398709892402;0
"10700";-0,012755730545564;0
"10708";-0,0171840284494481;0
"10709";0,0077207729840866;0
"10716";-0,0159958355180086;0
"10720";0,0121814736609214;0
"10725";0,00908179142988342;0
"10726";0,00743208160920414;0
"10730";0,00956685685831855;0
"10738";0,0123119561608569;0
"10739";0,0277240382431272;0
"10741";0,0130424132554336;0
"10742";0,0227550297992223;0
"10744";0,0224483504735307;0
"10745";-0,0456564386347008;0
"10750";0,0124272047781356;0
"10762";0,0133210757081648;0
"10765";0,0131760168554171;0
"10766";0,0415350235810734;0
"10767";-0,00781016988491133;0
"10769";-0,00560153687761092;0
"10770";0,0131882619402211;0
"10774";0,0142138184018287;0
"10776";0,00873301029240574;0
"10779";0,024369635891454;0
"10782";-0,00161148092970705;0
"10788";-0,0148172007165853;0
"10792";-0,00890937134337409;0
"10794";0,0100682027756636;0
"10799";0,0132052051502304;0
"10805";0,00871336138194188;0
"10806";0,0136625694789422;0
"10807";-0,0119708009371494;0
"10812";0,0145599143528229;0
"10813";0,0149338167249588;0
"10822";0,0150283316594564;0
"10827";0,0957752358475861;0
"10831";0,0136580300400263;0
"10833";0,0152359636906299;0
"10836";-0,0214918244599254;0
"10837";0,0123623200204404;0
"10838";0,00742265427567744;0
"10847";0,0137426374720476;0
"10852";0,329775556850704;0
"10854";0,150749642482061;0
"10857";-0,0215037857210543;0
"10860";0,00787777191044839;0
"10865";0,00948395745567175;0
"10866";0,00852168035697119;0
"10867";0,00916973593912644;0
"10868";0,012285239060287;0
"10870";0,0116577842441606;0
"10874";0,00965964390545762;0
"10875";0,0121512818981565;0
"10877";0,0133036067280068;0
"10879";-0,0206957309259683;0
"10884";0,0217436836474509;0
"10885";0,0124791041265669;0
"10886";0,0148914150030933;0
"10887";0,243810964986514;0
"10891";-0,0203968412290343;0
"10898";0,0142477240865764;0
"10899";0,012664977784573;0
"10902";0,0166179689497382;0
"10903";0,0120555988087253;0
"10907";-0,014845550918086;0
"10908";0,00377066463330798;0
"10910";0,00806870447085976;0
"10914";0,0199449367941613;0
"10915";0,0123531938464295;0
"10916";0,335477276161198;0
"10925";0,0103984723434147;0
"10926";-0,0199625441712537;0
"10928";-0,0130914065083081;0
"10932";0,179589372049977;0
"10937";0,0264947488607999;0
"10939";0,0139855130145589;0
"10942";0,438765303166889;0
"10945";0,00839690056306226;0
"10950";0,165355429846161;0
"10951";0,00937907235244172;0
"10956";-0,0261694232210439;0
"10957";0,00795459134064115;0
"10958";0,112781045814178;0
"10961";0,00743103553925115;0
"10964";0,0122314162229475;0
"10968";0,0101532672903495;0
"10970";-0,0214691565214298;0
"10971";0,365962183113968;1
"10973";0,0129812043414877;0
"10977";0,167997668509438;0
"10979";0,0122817574833308;0
"10984";-0,0209196011493885;0
"10986";0,0137210787825618;0
"10990";0,730804880410181;1
"10991";0,00821963891882165;0
"10995";0,0123644231181148;0
"11001";0,0138309533096921;0
"11002";0,00908061220316463;0
"11003";0,00681692979761859;0
"11004";0,00857380580907212;0
"11005";0,00815295727603607;0
"11016";0,0237278665862384;0
"11022";0,00901318831009382;0
"11027";0,301152529951813;0
"11029";0,0167859459290514;0
"11031";0,0219729950866298;0
"11034";0,00156072275164496;0
"11035";0,0951974803084062;0
"11039";0,482449994126386;0
"11042";0,0244594847910542;0
"11043";0,152888658285037;0
"11045";0,00851272131248902;0
"11051";-0,0212348433519986;0
"11052";0,0162489307361708;0
"11062";0,00841834069277102;0
"11071";0,012418216321839;0
"11074";0,456009413020976;0
"11075";-0,00469310358852499;0
"11081";0,0223852256078277;0
"11088";0,0120330387105782;0
"11089";0,00641510948709776;0
"11090";0,00800777214513963;0
"11092";0,0125766177097742;0
"11094";-0,0158483725458327;0
"11095";0,0151378480524328;0
"11098";0,00602356756382947;0
"11102";-0,0164154090996498;0
"11105";0,0121063355549184;0
"11106";0,621534003962224;0
"11108";-0,0184402429606794;0
"11111";0,00642196334532627;0
"11117";0,0100100775422268;0
"11118";-0,0323372052488025;0
"11120";0,684619212124218;1
"11121";-0,021015897527147;0
"11125";0,0124126093067964;0
"11126";0,0124005003421232;0
"11127";0,00844219181174505;0
"11129";0,0149639772099658;0
"11130";-0,0148776943379242;0
"11131";0,0121546022481976;0
"11132";0,0128777260369693;0
"11133";0,0131963105545777;0
"11135";0,0140062833994938;0
"11137";-0,0187941956058193;0
"11139";-0,0314921008202824;0
"11140";-0,00245873245258613;0
"11143";0,0122814748149675;0
"11145";-0,0107700575746446;0
"11146";0,00893757346523109;0
"11160";0,100799694671049;0
"11161";0,00299776046045651;0
"11163";0,0173509948616826;0
"11171";-0,0186491071287588;0
"11172";0,146994456616554;0
"11173";0,0139425349829901;0
"11175";0,0120070499374644;0
"11178";0,0135850637980638;0
"11179";0,0288776403465943;0
"11180";0,0258312219242307;0
"11181";-0,0108691267279659;0
"11182";0,0165490891976809;0
"11183";-0,00543349141879669;0
"11184";0,0190944060233265;0
"11185";0,0139296147349716;0
"11186";0,0152617083978455;0
"11189";0,0107337741296571;0
"11191";0,00893996881733893;0
"11193";0,69616010965839;1
"11194";-0,00328388719678176;0
"11199";0,0121244484810038;0
"11200";0,01353611850268;0
"11213";0,0134818546033373;0
"11215";0,163168569025761;0
"11216";0,013311230363714;0
"11218";0,014804861514556;0
"11221";0,445486469025258;0
"11229";0,00913613979048548;0
"11234";0,0429750588874227;0
"11239";0,012071849995226;0
"11251";0,0138034085340262;0
"11252";0,531223350962571;1
"11256";0,0183749001956617;0
"11257";0,0130101189493886;0
"11260";0,0125186493316414;0
"11261";0,00742415233994174;0
"11263";0,0139320557713451;0
"11265";0,0133070932518279;0
"11269";0,491923074280794;0
"11271";0,0123167508046105;0
"11273";0,132897539614802;0
"11278";0,0179411098694591;0
"11280";0,0300541891295972;0
"11282";0,11279462332852;0
"11285";0,696824154302297;1
"11294";0,0134069347561764;0
"11298";0,0414425175935014;0
"11299";0,0238368311447032;0
"11310";0,0129606540950055;0
"11314";0,0124476150806636;0
"11315";0,00748642989336119;0
"11317";0,567252139306814;1
"11320";0,262952508648254;0
"11321";0,0154713591135227;0
"11325";-0,0137758868197703;0
"11326";0,0121441262934805;0
"11327";0,00743229418413359;0
"11331";0,0120987669669102;0
"11335";0,122080058631482;0
"11337";-0,00252672830914459;0
"11338";0,0139669941498385;0
"11339";0,0407747711080452;0
"11346";-0,0046348394990312;0
"11348";0,0123984987721524;0
"11351";0,14276440328869;0
"11356";0,00742695171111822;0
"11360";0,0143110895557966;0
"11362";0,0194258016315897;0
"11363";-0,00467876332923905;0
"11365";0,330474320199913;0
"11366";0,215890851988481;0
"11367";0,0125838661187524;0
"11370";0,0146409247591668;0
"11372";0,00843144953658813;0
"11389";0,0244551651220999;0
"11392";0,157775859970151;0
"11395";0,00742173210012491;0
"11397";-0,0189831825890781;0
"11398";0,013168990305349;0
"11401";0,014646921109539;0
"11403";-0,01909134207377;0
"11406";0,0692018950722996;0
"11413";0,0442589069908817;0
"11415";0,307580499356926;0
"11418";0,0221759941381734;0
"11426";0,0169870978102308;0
"11427";0,008844654870708;0
"11428";0,497131354449169;0
"11429";0,0183067104920237;0
"11431";0,0139143804339398;0
"11432";0,101868694600612;0
"11435";-0,00664766799324405;0
"11437";0,105555769416944;0
"11439";0,0132209320588551;0
"11451";0,160946556826853;1
"11458";-0,0205975136531986;0
"11462";0,0448545157783131;0
"11465";0,0127747432331996;0
"11468";0,0129453002241615;0
"11469";-0,016474321961213;0
"11470";0,0103492123077347;0
"11471";0,711475084647961;1
"11472";0,015401733590717;0
"11473";-0,0141727963367183;0
"11475";-0,0185110979691401;0
"11480";-0,0104433136572052;0
"11482";0,0151518767514953;0
"11486";0,162638238286124;0
"11487";0,165229531493361;0
"11492";0,550366480646586;0
"11493";0,0178579142461056;0
"11498";-0,0170833013622949;0
"11505";0,012793766194105;0
"11523";0,0179290940871829;0
"11527";0,616258926806502;1
"11528";-0,000333369332340974;0
"11534";0,127046352620873;0
"11535";0,00883842710001385;0
"11536";0,0139870669985459;0
"11541";-0,00454897111701367;0
"11542";0,0241196387785321;0
"11548";0,0131523449330046;0
"11552";0,00806208856244288;0
"11553";0,0135948065080169;0
"11555";0,0224198986026403;0
"11556";0,0117079276383442;0
"11562";0,012016641826674;0
"11565";0,0133347334835095;0
"11567";-0,0313532826676249;0
"11570";0,256117056284155;0
"11577";0,647063465292098;0
"11578";0,120859627582009;0
"11579";0,0141345118887756;0
"11581";0,0152776601549222;0
"11582";-0,0114627268411072;0
"11584";0,0135867808646144;0
"11585";0,0126152065037619;0
"11592";0,0127566445513082;0
"11593";-0,0177608767710077;0
"11596";0,0305476240545007;0
"11597";0,545986066114252;0
"11603";0,0133014507305558;0
"11606";-0,0255109777933496;0
"11608";0,0142390373035925;0
"11619";0,470039253107558;1
"11622";-0,0208696144818002;0
"11624";0,00742228211340488;0
"11625";-0,00368987536285121;0
"11627";-0,0203160589859665;0
